invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,variance,finding
INV000301,CI-0025,Cascade Mobile,Cloud Connectivity,2025-01-01,641.44,641.44,Active,0.0,OK
INV000302,CI-0025,Cascade Mobile,Cloud Connectivity,2025-02-01,641.44,641.44,Active,0.0,OK
INV000303,CI-0025,Cascade Mobile,Cloud Connectivity,2025-03-01,641.44,1282.88,Active,641.44,Duplicate charge
INV000304,CI-0025,Cascade Mobile,Cloud Connectivity,2025-04-01,641.44,641.44,Active,0.0,OK
INV000305,CI-0025,Cascade Mobile,Cloud Connectivity,2025-05-01,641.44,641.44,Active,0.0,OK
INV000306,CI-0025,Cascade Mobile,Cloud Connectivity,2025-06-01,641.44,641.44,Active,0.0,OK
INV000307,CI-0025,Cascade Mobile,Cloud Connectivity,2025-07-01,641.44,641.44,Active,0.0,OK
INV000308,CI-0025,Cascade Mobile,Cloud Connectivity,2025-08-01,641.44,641.44,Active,0.0,OK
INV000309,CI-0025,Cascade Mobile,Cloud Connectivity,2025-09-01,641.44,641.44,Active,0.0,OK
INV000310,CI-0025,Cascade Mobile,Cloud Connectivity,2025-10-01,641.44,641.44,Active,0.0,OK
INV000311,CI-0025,Cascade Mobile,Cloud Connectivity,2025-11-01,641.44,641.44,Active,0.0,OK
INV000312,CI-0025,Cascade Mobile,Cloud Connectivity,2025-12-01,641.44,641.44,Active,0.0,OK
INV000313,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-01-01,1005.3,1005.3,Active,0.0,OK
INV000314,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-02-01,1005.3,1005.3,Active,0.0,OK
INV000315,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-03-01,1005.3,1005.3,Active,0.0,OK
INV000316,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-04-01,1005.3,1005.3,Active,0.0,OK
INV000317,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-05-01,1005.3,1005.3,Active,0.0,OK
INV000318,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-06-01,1005.3,1005.3,Active,0.0,OK
INV000319,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-07-01,1005.3,1005.3,Active,0.0,OK
INV000320,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-08-01,1005.3,1005.3,Active,0.0,OK
INV000321,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-09-01,1005.3,1005.3,Active,0.0,OK
INV000322,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-10-01,1005.3,1005.3,Active,0.0,OK
INV000323,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-11-01,1005.3,1005.3,Active,0.0,OK
INV000324,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-12-01,1005.3,1268.05,Active,262.75,Rate overcharge
INV000325,CI-0027,Atlas Fiber,Data Center Net,2025-01-01,775.71,775.71,Active,0.0,OK
INV000326,CI-0027,Atlas Fiber,Data Center Net,2025-02-01,775.71,1551.42,Active,775.71,Duplicate charge
INV000327,CI-0027,Atlas Fiber,Data Center Net,2025-03-01,775.71,775.71,Active,0.0,OK
INV000328,CI-0027,Atlas Fiber,Data Center Net,2025-04-01,775.71,775.71,Active,0.0,OK
INV000329,CI-0027,Atlas Fiber,Data Center Net,2025-05-01,775.71,775.71,Active,0.0,OK
INV000330,CI-0027,Atlas Fiber,Data Center Net,2025-06-01,775.71,775.71,Active,0.0,OK
INV000331,CI-0027,Atlas Fiber,Data Center Net,2025-07-01,775.71,775.71,Active,0.0,OK
INV000332,CI-0027,Atlas Fiber,Data Center Net,2025-08-01,775.71,775.71,Active,0.0,OK
INV000333,CI-0027,Atlas Fiber,Data Center Net,2025-09-01,775.71,775.71,Active,0.0,OK
INV000334,CI-0027,Atlas Fiber,Data Center Net,2025-10-01,775.71,775.71,Active,0.0,OK
INV000335,CI-0027,Atlas Fiber,Data Center Net,2025-11-01,775.71,775.71,Active,0.0,OK
INV000336,CI-0027,Atlas Fiber,Data Center Net,2025-12-01,775.71,775.71,Active,0.0,OK
INV000337,CI-0028,Atlas Fiber,Cloud Connectivity,2025-01-01,1180.55,1180.55,Active,0.0,OK
INV000338,CI-0028,Atlas Fiber,Cloud Connectivity,2025-02-01,1180.55,1180.55,Active,0.0,OK
INV000339,CI-0028,Atlas Fiber,Cloud Connectivity,2025-03-01,1180.55,1180.55,Active,0.0,OK
INV000340,CI-0028,Atlas Fiber,Cloud Connectivity,2025-04-01,1180.55,1180.55,Active,0.0,OK
INV000341,CI-0028,Atlas Fiber,Cloud Connectivity,2025-05-01,1180.55,1180.55,Active,0.0,OK
INV000342,CI-0028,Atlas Fiber,Cloud Connectivity,2025-06-01,1180.55,1180.55,Active,0.0,OK
INV000343,CI-0028,Atlas Fiber,Cloud Connectivity,2025-07-01,1180.55,1180.55,Active,0.0,OK
INV000344,CI-0028,Atlas Fiber,Cloud Connectivity,2025-08-01,1180.55,1180.55,Active,0.0,OK
INV000345,CI-0028,Atlas Fiber,Cloud Connectivity,2025-09-01,1180.55,1180.55,Active,0.0,OK
INV000346,CI-0028,Atlas Fiber,Cloud Connectivity,2025-10-01,1180.55,1180.55,Active,0.0,OK
INV000347,CI-0028,Atlas Fiber,Cloud Connectivity,2025-11-01,1180.55,1180.55,Active,0.0,OK
INV000348,CI-0028,Atlas Fiber,Cloud Connectivity,2025-12-01,1180.55,1180.55,Active,0.0,OK
INV000361,CI-0030,Atlas Fiber,Voice/UCaaS,2025-01-01,1014.79,1014.79,Active,0.0,OK
INV000362,CI-0030,Atlas Fiber,Voice/UCaaS,2025-02-01,1014.79,1014.79,Active,0.0,OK
INV000363,CI-0030,Atlas Fiber,Voice/UCaaS,2025-03-01,1014.79,1014.79,Active,0.0,OK
INV000364,CI-0030,Atlas Fiber,Voice/UCaaS,2025-04-01,1014.79,1405.49,Active,390.70000000000005,Rate overcharge
INV000365,CI-0030,Atlas Fiber,Voice/UCaaS,2025-05-01,1014.79,1014.79,Active,0.0,OK
INV000366,CI-0030,Atlas Fiber,Voice/UCaaS,2025-06-01,1014.79,1014.79,Active,0.0,OK
INV000367,CI-0030,Atlas Fiber,Voice/UCaaS,2025-07-01,1014.79,1014.79,Active,0.0,OK
INV000368,CI-0030,Atlas Fiber,Voice/UCaaS,2025-08-01,1014.79,1014.79,Active,0.0,OK
INV000369,CI-0030,Atlas Fiber,Voice/UCaaS,2025-09-01,1014.79,1014.79,Active,0.0,OK
INV000370,CI-0030,Atlas Fiber,Voice/UCaaS,2025-10-01,1014.79,1014.79,Active,0.0,OK
INV000371,CI-0030,Atlas Fiber,Voice/UCaaS,2025-11-01,1014.79,1014.79,Active,0.0,OK
INV000372,CI-0030,Atlas Fiber,Voice/UCaaS,2025-12-01,1014.79,1014.79,Active,0.0,OK
INV000373,CI-0031,Cascade Mobile,Wireless/Mobile,2025-01-01,978.73,978.73,Active,0.0,OK
INV000374,CI-0031,Cascade Mobile,Wireless/Mobile,2025-02-01,978.73,978.73,Active,0.0,OK
INV000375,CI-0031,Cascade Mobile,Wireless/Mobile,2025-03-01,978.73,978.73,Active,0.0,OK
INV000376,CI-0031,Cascade Mobile,Wireless/Mobile,2025-04-01,978.73,978.73,Active,0.0,OK
INV000377,CI-0031,Cascade Mobile,Wireless/Mobile,2025-05-01,978.73,1957.46,Active,978.73,Duplicate charge
INV000378,CI-0031,Cascade Mobile,Wireless/Mobile,2025-06-01,978.73,978.73,Active,0.0,OK
INV000379,CI-0031,Cascade Mobile,Wireless/Mobile,2025-07-01,978.73,978.73,Active,0.0,OK
INV000380,CI-0031,Cascade Mobile,Wireless/Mobile,2025-08-01,978.73,978.73,Active,0.0,OK
INV000381,CI-0031,Cascade Mobile,Wireless/Mobile,2025-09-01,978.73,978.73,Active,0.0,OK
INV000382,CI-0031,Cascade Mobile,Wireless/Mobile,2025-10-01,978.73,978.73,Active,0.0,OK
INV000383,CI-0031,Cascade Mobile,Wireless/Mobile,2025-11-01,978.73,978.73,Active,0.0,OK
INV000384,CI-0031,Cascade Mobile,Wireless/Mobile,2025-12-01,978.73,978.73,Active,0.0,OK
INV000385,CI-0032,Cascade Mobile,WAN/Circuits,2025-01-01,879.58,879.58,Active,0.0,OK
INV000386,CI-0032,Cascade Mobile,WAN/Circuits,2025-02-01,879.58,879.58,Active,0.0,OK
INV000387,CI-0032,Cascade Mobile,WAN/Circuits,2025-03-01,879.58,879.58,Active,0.0,OK
INV000388,CI-0032,Cascade Mobile,WAN/Circuits,2025-04-01,879.58,879.58,Active,0.0,OK
INV000389,CI-0032,Cascade Mobile,WAN/Circuits,2025-05-01,879.58,1759.16,Active,879.58,Duplicate charge
INV000390,CI-0032,Cascade Mobile,WAN/Circuits,2025-06-01,879.58,879.58,Active,0.0,OK
INV000391,CI-0032,Cascade Mobile,WAN/Circuits,2025-07-01,879.58,879.58,Active,0.0,OK
INV000392,CI-0032,Cascade Mobile,WAN/Circuits,2025-08-01,879.58,879.58,Active,0.0,OK
INV000393,CI-0032,Cascade Mobile,WAN/Circuits,2025-09-01,879.58,879.58,Active,0.0,OK
INV000394,CI-0032,Cascade Mobile,WAN/Circuits,2025-10-01,879.58,879.58,Active,0.0,OK
INV000395,CI-0032,Cascade Mobile,WAN/Circuits,2025-11-01,879.58,879.58,Active,0.0,OK
INV000396,CI-0032,Cascade Mobile,WAN/Circuits,2025-12-01,879.58,879.58,Active,0.0,OK
INV000397,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-01-01,1056.9,1056.9,Active,0.0,OK
INV000398,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-02-01,1056.9,1056.9,Active,0.0,OK
INV000399,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-03-01,1056.9,1056.9,Active,0.0,OK
INV000400,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-04-01,1056.9,1056.9,Active,0.0,OK
INV000401,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-05-01,1056.9,1056.9,Active,0.0,OK
INV000402,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-06-01,1056.9,1056.9,Active,0.0,OK
INV000403,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-07-01,1056.9,1056.9,Active,0.0,OK
INV000404,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-08-01,1056.9,1056.9,Active,0.0,OK
INV000405,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-09-01,1056.9,1056.9,Active,0.0,OK
INV000406,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-10-01,1056.9,1056.9,Active,0.0,OK
INV000407,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-11-01,1056.9,1056.9,Active,0.0,OK
INV000408,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-12-01,1056.9,1056.9,Active,0.0,OK
INV000409,CI-0034,Cascade Mobile,Contact Center,2025-01-01,1087.23,1087.23,Active,0.0,OK
INV000410,CI-0034,Cascade Mobile,Contact Center,2025-02-01,1087.23,1087.23,Active,0.0,OK
INV000411,CI-0034,Cascade Mobile,Contact Center,2025-03-01,1087.23,1087.23,Active,0.0,OK
INV000412,CI-0034,Cascade Mobile,Contact Center,2025-04-01,1087.23,1087.23,Active,0.0,OK
INV000413,CI-0034,Cascade Mobile,Contact Center,2025-05-01,1087.23,1087.23,Active,0.0,OK
INV000414,CI-0034,Cascade Mobile,Contact Center,2025-06-01,1087.23,1087.23,Active,0.0,OK
INV000415,CI-0034,Cascade Mobile,Contact Center,2025-07-01,1087.23,1087.23,Active,0.0,OK
INV000416,CI-0034,Cascade Mobile,Contact Center,2025-08-01,1087.23,1087.23,Active,0.0,OK
INV000417,CI-0034,Cascade Mobile,Contact Center,2025-09-01,1087.23,1087.23,Active,0.0,OK
INV000418,CI-0034,Cascade Mobile,Contact Center,2025-10-01,1087.23,1087.23,Active,0.0,OK
INV000419,CI-0034,Cascade Mobile,Contact Center,2025-11-01,1087.23,1087.23,Active,0.0,OK
INV000420,CI-0034,Cascade Mobile,Contact Center,2025-12-01,1087.23,1087.23,Active,0.0,OK
INV000421,CI-0035,Cascade Mobile,WAN/Circuits,2025-01-01,987.17,987.17,Active,0.0,OK
INV000422,CI-0035,Cascade Mobile,WAN/Circuits,2025-02-01,987.17,987.17,Active,0.0,OK
INV000423,CI-0035,Cascade Mobile,WAN/Circuits,2025-03-01,987.17,987.17,Active,0.0,OK
INV000424,CI-0035,Cascade Mobile,WAN/Circuits,2025-04-01,987.17,987.17,Active,0.0,OK
INV000425,CI-0035,Cascade Mobile,WAN/Circuits,2025-05-01,987.17,987.17,Active,0.0,OK
INV000426,CI-0035,Cascade Mobile,WAN/Circuits,2025-06-01,987.17,987.17,Active,0.0,OK
INV000427,CI-0035,Cascade Mobile,WAN/Circuits,2025-07-01,987.17,987.17,Active,0.0,OK
INV000428,CI-0035,Cascade Mobile,WAN/Circuits,2025-08-01,987.17,987.17,Active,0.0,OK
INV000429,CI-0035,Cascade Mobile,WAN/Circuits,2025-09-01,987.17,987.17,Active,0.0,OK
INV000430,CI-0035,Cascade Mobile,WAN/Circuits,2025-10-01,987.17,987.17,Active,0.0,OK
INV000431,CI-0035,Cascade Mobile,WAN/Circuits,2025-11-01,987.17,987.17,Active,0.0,OK
INV000432,CI-0035,Cascade Mobile,WAN/Circuits,2025-12-01,987.17,987.17,Active,0.0,OK
INV000433,CI-0036,BlueRidge Comms,Contact Center,2025-01-01,1107.81,1107.81,Active,0.0,OK
INV000434,CI-0036,BlueRidge Comms,Contact Center,2025-02-01,1107.81,1107.81,Active,0.0,OK
INV000435,CI-0036,BlueRidge Comms,Contact Center,2025-03-01,1107.81,1107.81,Active,0.0,OK
INV000436,CI-0036,BlueRidge Comms,Contact Center,2025-04-01,1107.81,1107.81,Active,0.0,OK
INV000437,CI-0036,BlueRidge Comms,Contact Center,2025-05-01,1107.81,1107.81,Active,0.0,OK
INV000438,CI-0036,BlueRidge Comms,Contact Center,2025-06-01,1107.81,1107.81,Active,0.0,OK
INV000439,CI-0036,BlueRidge Comms,Contact Center,2025-07-01,1107.81,1107.81,Active,0.0,OK
INV000440,CI-0036,BlueRidge Comms,Contact Center,2025-08-01,1107.81,1107.81,Active,0.0,OK
INV000441,CI-0036,BlueRidge Comms,Contact Center,2025-09-01,1107.81,1107.81,Active,0.0,OK
INV000442,CI-0036,BlueRidge Comms,Contact Center,2025-10-01,1107.81,1107.81,Active,0.0,OK
INV000443,CI-0036,BlueRidge Comms,Contact Center,2025-11-01,1107.81,1107.81,Active,0.0,OK
INV000444,CI-0036,BlueRidge Comms,Contact Center,2025-12-01,1107.81,1107.81,Active,0.0,OK
INV000445,CI-0037,NorthStar Telecom,Data Center Net,2025-01-01,1249.55,1249.55,Active,0.0,OK
INV000446,CI-0037,NorthStar Telecom,Data Center Net,2025-02-01,1249.55,1249.55,Active,0.0,OK
INV000447,CI-0037,NorthStar Telecom,Data Center Net,2025-03-01,1249.55,1249.55,Active,0.0,OK
INV000448,CI-0037,NorthStar Telecom,Data Center Net,2025-04-01,1249.55,1249.55,Active,0.0,OK
INV000449,CI-0037,NorthStar Telecom,Data Center Net,2025-05-01,1249.55,1249.55,Active,0.0,OK
INV000450,CI-0037,NorthStar Telecom,Data Center Net,2025-06-01,1249.55,1249.55,Active,0.0,OK
INV000451,CI-0037,NorthStar Telecom,Data Center Net,2025-07-01,1249.55,1249.55,Active,0.0,OK
INV000452,CI-0037,NorthStar Telecom,Data Center Net,2025-08-01,1249.55,1249.55,Active,0.0,OK
INV000453,CI-0037,NorthStar Telecom,Data Center Net,2025-09-01,1249.55,1249.55,Active,0.0,OK
INV000454,CI-0037,NorthStar Telecom,Data Center Net,2025-10-01,1249.55,1249.55,Active,0.0,OK
INV000455,CI-0037,NorthStar Telecom,Data Center Net,2025-11-01,1249.55,1249.55,Active,0.0,OK
INV000456,CI-0037,NorthStar Telecom,Data Center Net,2025-12-01,1249.55,1249.55,Active,0.0,OK
INV000457,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-01-01,894.14,894.14,Active,0.0,OK
INV000458,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-02-01,894.14,894.14,Active,0.0,OK
INV000459,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-03-01,894.14,894.14,Active,0.0,OK
INV000460,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-04-01,894.14,894.14,Active,0.0,OK
INV000461,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-05-01,894.14,894.14,Active,0.0,OK
INV000462,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-06-01,894.14,894.14,Active,0.0,OK
INV000463,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-07-01,894.14,894.14,Active,0.0,OK
INV000464,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-08-01,894.14,894.14,Active,0.0,OK
INV000465,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-09-01,894.14,894.14,Active,0.0,OK
INV000466,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-10-01,894.14,894.14,Active,0.0,OK
INV000467,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-11-01,894.14,894.14,Active,0.0,OK
INV000468,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-12-01,894.14,894.14,Active,0.0,OK
INV000469,CI-0039,Atlas Fiber,Cloud Connectivity,2025-01-01,954.19,954.19,Active,0.0,OK
INV000470,CI-0039,Atlas Fiber,Cloud Connectivity,2025-02-01,954.19,954.19,Active,0.0,OK
INV000471,CI-0039,Atlas Fiber,Cloud Connectivity,2025-03-01,954.19,954.19,Active,0.0,OK
INV000472,CI-0039,Atlas Fiber,Cloud Connectivity,2025-04-01,954.19,954.19,Active,0.0,OK
INV000473,CI-0039,Atlas Fiber,Cloud Connectivity,2025-05-01,954.19,954.19,Active,0.0,OK
INV000474,CI-0039,Atlas Fiber,Cloud Connectivity,2025-06-01,954.19,954.19,Active,0.0,OK
INV000475,CI-0039,Atlas Fiber,Cloud Connectivity,2025-07-01,954.19,954.19,Active,0.0,OK
INV000476,CI-0039,Atlas Fiber,Cloud Connectivity,2025-08-01,954.19,954.19,Active,0.0,OK
INV000477,CI-0039,Atlas Fiber,Cloud Connectivity,2025-09-01,954.19,954.19,Active,0.0,OK
INV000478,CI-0039,Atlas Fiber,Cloud Connectivity,2025-10-01,954.19,954.19,Active,0.0,OK
INV000479,CI-0039,Atlas Fiber,Cloud Connectivity,2025-11-01,954.19,954.19,Active,0.0,OK
INV000480,CI-0039,Atlas Fiber,Cloud Connectivity,2025-12-01,954.19,954.19,Active,0.0,OK
INV000493,CI-0041,NorthStar Telecom,Data Center Net,2025-01-01,1131.5,1131.5,Active,0.0,OK
INV000494,CI-0041,NorthStar Telecom,Data Center Net,2025-02-01,1131.5,1131.5,Active,0.0,OK
INV000495,CI-0041,NorthStar Telecom,Data Center Net,2025-03-01,1131.5,1131.5,Active,0.0,OK
INV000496,CI-0041,NorthStar Telecom,Data Center Net,2025-04-01,1131.5,1131.5,Active,0.0,OK
INV000497,CI-0041,NorthStar Telecom,Data Center Net,2025-05-01,1131.5,1131.5,Active,0.0,OK
INV000498,CI-0041,NorthStar Telecom,Data Center Net,2025-06-01,1131.5,1131.5,Active,0.0,OK
INV000499,CI-0041,NorthStar Telecom,Data Center Net,2025-07-01,1131.5,1131.5,Active,0.0,OK
INV000500,CI-0041,NorthStar Telecom,Data Center Net,2025-08-01,1131.5,1131.5,Active,0.0,OK
INV000501,CI-0041,NorthStar Telecom,Data Center Net,2025-09-01,1131.5,1131.5,Active,0.0,OK
INV000502,CI-0041,NorthStar Telecom,Data Center Net,2025-10-01,1131.5,1131.5,Active,0.0,OK
INV000503,CI-0041,NorthStar Telecom,Data Center Net,2025-11-01,1131.5,1131.5,Active,0.0,OK
INV000504,CI-0041,NorthStar Telecom,Data Center Net,2025-12-01,1131.5,1131.5,Active,0.0,OK
INV000505,CI-0042,Atlas Fiber,Data Center Net,2025-01-01,957.74,957.74,Active,0.0,OK
INV000506,CI-0042,Atlas Fiber,Data Center Net,2025-02-01,957.74,957.74,Active,0.0,OK
INV000507,CI-0042,Atlas Fiber,Data Center Net,2025-03-01,957.74,957.74,Active,0.0,OK
INV000508,CI-0042,Atlas Fiber,Data Center Net,2025-04-01,957.74,957.74,Active,0.0,OK
INV000509,CI-0042,Atlas Fiber,Data Center Net,2025-05-01,957.74,957.74,Active,0.0,OK
INV000510,CI-0042,Atlas Fiber,Data Center Net,2025-06-01,957.74,957.74,Active,0.0,OK
INV000511,CI-0042,Atlas Fiber,Data Center Net,2025-07-01,957.74,957.74,Active,0.0,OK
INV000512,CI-0042,Atlas Fiber,Data Center Net,2025-08-01,957.74,957.74,Active,0.0,OK
INV000513,CI-0042,Atlas Fiber,Data Center Net,2025-09-01,957.74,957.74,Active,0.0,OK
INV000514,CI-0042,Atlas Fiber,Data Center Net,2025-10-01,957.74,957.74,Active,0.0,OK
INV000515,CI-0042,Atlas Fiber,Data Center Net,2025-11-01,957.74,957.74,Active,0.0,OK
INV000516,CI-0042,Atlas Fiber,Data Center Net,2025-12-01,957.74,957.74,Active,0.0,OK
INV000529,CI-0044,NorthStar Telecom,WAN/Circuits,2025-01-01,689.27,689.27,Active,0.0,OK
INV000530,CI-0044,NorthStar Telecom,WAN/Circuits,2025-02-01,689.27,689.27,Active,0.0,OK
INV000531,CI-0044,NorthStar Telecom,WAN/Circuits,2025-03-01,689.27,689.27,Active,0.0,OK
INV000532,CI-0044,NorthStar Telecom,WAN/Circuits,2025-04-01,689.27,689.27,Active,0.0,OK
INV000533,CI-0044,NorthStar Telecom,WAN/Circuits,2025-05-01,689.27,689.27,Active,0.0,OK
INV000534,CI-0044,NorthStar Telecom,WAN/Circuits,2025-06-01,689.27,689.27,Active,0.0,OK
INV000535,CI-0044,NorthStar Telecom,WAN/Circuits,2025-07-01,689.27,689.27,Active,0.0,OK
INV000536,CI-0044,NorthStar Telecom,WAN/Circuits,2025-08-01,689.27,689.27,Active,0.0,OK
INV000537,CI-0044,NorthStar Telecom,WAN/Circuits,2025-09-01,689.27,689.27,Active,0.0,OK
INV000538,CI-0044,NorthStar Telecom,WAN/Circuits,2025-10-01,689.27,689.27,Active,0.0,OK
INV000539,CI-0044,NorthStar Telecom,WAN/Circuits,2025-11-01,689.27,689.27,Active,0.0,OK
INV000540,CI-0044,NorthStar Telecom,WAN/Circuits,2025-12-01,689.27,689.27,Active,0.0,OK
INV000589,CI-0049,Cascade Mobile,Data Center Net,2025-01-01,1235.78,1235.78,Active,0.0,OK
INV000590,CI-0049,Cascade Mobile,Data Center Net,2025-02-01,1235.78,1235.78,Active,0.0,OK
INV000591,CI-0049,Cascade Mobile,Data Center Net,2025-03-01,1235.78,1235.78,Active,0.0,OK
INV000592,CI-0049,Cascade Mobile,Data Center Net,2025-04-01,1235.78,1235.78,Active,0.0,OK
INV000593,CI-0049,Cascade Mobile,Data Center Net,2025-05-01,1235.78,1235.78,Active,0.0,OK
INV000594,CI-0049,Cascade Mobile,Data Center Net,2025-06-01,1235.78,1235.78,Active,0.0,OK
INV000595,CI-0049,Cascade Mobile,Data Center Net,2025-07-01,1235.78,1235.78,Active,0.0,OK
INV000596,CI-0049,Cascade Mobile,Data Center Net,2025-08-01,1235.78,1235.78,Active,0.0,OK
INV000597,CI-0049,Cascade Mobile,Data Center Net,2025-09-01,1235.78,1235.78,Active,0.0,OK
INV000598,CI-0049,Cascade Mobile,Data Center Net,2025-10-01,1235.78,1235.78,Active,0.0,OK
INV000599,CI-0049,Cascade Mobile,Data Center Net,2025-11-01,1235.78,1235.78,Active,0.0,OK
INV000600,CI-0049,Cascade Mobile,Data Center Net,2025-12-01,1235.78,1235.78,Active,0.0,OK
INV000601,CI-0050,Atlas Fiber,Data Center Net,2025-01-01,742.42,742.42,Active,0.0,OK
INV000602,CI-0050,Atlas Fiber,Data Center Net,2025-02-01,742.42,742.42,Active,0.0,OK
INV000603,CI-0050,Atlas Fiber,Data Center Net,2025-03-01,742.42,742.42,Active,0.0,OK
INV000604,CI-0050,Atlas Fiber,Data Center Net,2025-04-01,742.42,742.42,Active,0.0,OK
INV000605,CI-0050,Atlas Fiber,Data Center Net,2025-05-01,742.42,742.42,Active,0.0,OK
INV000606,CI-0050,Atlas Fiber,Data Center Net,2025-06-01,742.42,742.42,Active,0.0,OK
INV000607,CI-0050,Atlas Fiber,Data Center Net,2025-07-01,742.42,742.42,Active,0.0,OK
INV000608,CI-0050,Atlas Fiber,Data Center Net,2025-08-01,742.42,742.42,Active,0.0,OK
INV000609,CI-0050,Atlas Fiber,Data Center Net,2025-09-01,742.42,742.42,Active,0.0,OK
INV000610,CI-0050,Atlas Fiber,Data Center Net,2025-10-01,742.42,1484.84,Active,742.42,Duplicate charge
INV000611,CI-0050,Atlas Fiber,Data Center Net,2025-11-01,742.42,742.42,Active,0.0,OK
INV000612,CI-0050,Atlas Fiber,Data Center Net,2025-12-01,742.42,742.42,Active,0.0,OK
INV000613,CI-0051,Cascade Mobile,Wireless/Mobile,2025-01-01,755.71,755.71,Active,0.0,OK
INV000614,CI-0051,Cascade Mobile,Wireless/Mobile,2025-02-01,755.71,755.71,Active,0.0,OK
INV000615,CI-0051,Cascade Mobile,Wireless/Mobile,2025-03-01,755.71,755.71,Active,0.0,OK
INV000616,CI-0051,Cascade Mobile,Wireless/Mobile,2025-04-01,755.71,755.71,Active,0.0,OK
INV000617,CI-0051,Cascade Mobile,Wireless/Mobile,2025-05-01,755.71,755.71,Active,0.0,OK
INV000618,CI-0051,Cascade Mobile,Wireless/Mobile,2025-06-01,755.71,755.71,Active,0.0,OK
INV000619,CI-0051,Cascade Mobile,Wireless/Mobile,2025-07-01,755.71,755.71,Active,0.0,OK
INV000620,CI-0051,Cascade Mobile,Wireless/Mobile,2025-08-01,755.71,755.71,Active,0.0,OK
INV000621,CI-0051,Cascade Mobile,Wireless/Mobile,2025-09-01,755.71,755.71,Active,0.0,OK
INV000622,CI-0051,Cascade Mobile,Wireless/Mobile,2025-10-01,755.71,755.71,Active,0.0,OK
INV000623,CI-0051,Cascade Mobile,Wireless/Mobile,2025-11-01,755.71,755.71,Active,0.0,OK
INV000624,CI-0051,Cascade Mobile,Wireless/Mobile,2025-12-01,755.71,755.71,Active,0.0,OK
INV000625,CI-0052,Atlas Fiber,Voice/UCaaS,2025-01-01,1171.16,1171.16,Active,0.0,OK
INV000626,CI-0052,Atlas Fiber,Voice/UCaaS,2025-02-01,1171.16,1171.16,Active,0.0,OK
INV000627,CI-0052,Atlas Fiber,Voice/UCaaS,2025-03-01,1171.16,1171.16,Active,0.0,OK
INV000628,CI-0052,Atlas Fiber,Voice/UCaaS,2025-04-01,1171.16,1171.16,Active,0.0,OK
INV000629,CI-0052,Atlas Fiber,Voice/UCaaS,2025-05-01,1171.16,1171.16,Active,0.0,OK
INV000630,CI-0052,Atlas Fiber,Voice/UCaaS,2025-06-01,1171.16,1171.16,Active,0.0,OK
INV000631,CI-0052,Atlas Fiber,Voice/UCaaS,2025-07-01,1171.16,1171.16,Active,0.0,OK
INV000632,CI-0052,Atlas Fiber,Voice/UCaaS,2025-08-01,1171.16,1171.16,Active,0.0,OK
INV000633,CI-0052,Atlas Fiber,Voice/UCaaS,2025-09-01,1171.16,1171.16,Active,0.0,OK
INV000634,CI-0052,Atlas Fiber,Voice/UCaaS,2025-10-01,1171.16,1171.16,Active,0.0,OK
INV000635,CI-0052,Atlas Fiber,Voice/UCaaS,2025-11-01,1171.16,1171.16,Active,0.0,OK
INV000636,CI-0052,Atlas Fiber,Voice/UCaaS,2025-12-01,1171.16,1171.16,Active,0.0,OK
INV000637,CI-0053,Atlas Fiber,Voice/UCaaS,2025-01-01,1204.93,1204.93,Active,0.0,OK
