invoice_id,ci_id,vendor,service_area,period,contracted_rate,billed_amount,ci_status,planted_error
INV000324,CI-0026,BlueRidge Comms,Voice/UCaaS,2025-12-01,1005.3,1268.05,Active,rate_overcharge
INV000325,CI-0027,Atlas Fiber,Data Center Net,2025-01-01,775.71,775.71,Active,none
INV000326,CI-0027,Atlas Fiber,Data Center Net,2025-02-01,775.71,1551.42,Active,duplicate
INV000327,CI-0027,Atlas Fiber,Data Center Net,2025-03-01,775.71,775.71,Active,none
INV000328,CI-0027,Atlas Fiber,Data Center Net,2025-04-01,775.71,775.71,Active,none
INV000329,CI-0027,Atlas Fiber,Data Center Net,2025-05-01,775.71,775.71,Active,none
INV000330,CI-0027,Atlas Fiber,Data Center Net,2025-06-01,775.71,775.71,Active,none
INV000331,CI-0027,Atlas Fiber,Data Center Net,2025-07-01,775.71,775.71,Active,none
INV000332,CI-0027,Atlas Fiber,Data Center Net,2025-08-01,775.71,775.71,Active,none
INV000333,CI-0027,Atlas Fiber,Data Center Net,2025-09-01,775.71,775.71,Active,none
INV000334,CI-0027,Atlas Fiber,Data Center Net,2025-10-01,775.71,775.71,Active,none
INV000335,CI-0027,Atlas Fiber,Data Center Net,2025-11-01,775.71,775.71,Active,none
INV000336,CI-0027,Atlas Fiber,Data Center Net,2025-12-01,775.71,775.71,Active,none
INV000337,CI-0028,Atlas Fiber,Cloud Connectivity,2025-01-01,1180.55,1180.55,Active,none
INV000338,CI-0028,Atlas Fiber,Cloud Connectivity,2025-02-01,1180.55,1180.55,Active,none
INV000339,CI-0028,Atlas Fiber,Cloud Connectivity,2025-03-01,1180.55,1180.55,Active,none
INV000340,CI-0028,Atlas Fiber,Cloud Connectivity,2025-04-01,1180.55,1180.55,Active,none
INV000341,CI-0028,Atlas Fiber,Cloud Connectivity,2025-05-01,1180.55,1180.55,Active,none
INV000342,CI-0028,Atlas Fiber,Cloud Connectivity,2025-06-01,1180.55,1180.55,Active,none
INV000343,CI-0028,Atlas Fiber,Cloud Connectivity,2025-07-01,1180.55,1180.55,Active,none
INV000344,CI-0028,Atlas Fiber,Cloud Connectivity,2025-08-01,1180.55,1180.55,Active,none
INV000345,CI-0028,Atlas Fiber,Cloud Connectivity,2025-09-01,1180.55,1180.55,Active,none
INV000346,CI-0028,Atlas Fiber,Cloud Connectivity,2025-10-01,1180.55,1180.55,Active,none
INV000347,CI-0028,Atlas Fiber,Cloud Connectivity,2025-11-01,1180.55,1180.55,Active,none
INV000348,CI-0028,Atlas Fiber,Cloud Connectivity,2025-12-01,1180.55,1180.55,Active,none
INV000361,CI-0030,Atlas Fiber,Voice/UCaaS,2025-01-01,1014.79,1014.79,Active,none
INV000362,CI-0030,Atlas Fiber,Voice/UCaaS,2025-02-01,1014.79,1014.79,Active,none
INV000363,CI-0030,Atlas Fiber,Voice/UCaaS,2025-03-01,1014.79,1014.79,Active,none
INV000364,CI-0030,Atlas Fiber,Voice/UCaaS,2025-04-01,1014.79,1405.49,Active,rate_overcharge
INV000365,CI-0030,Atlas Fiber,Voice/UCaaS,2025-05-01,1014.79,1014.79,Active,none
INV000366,CI-0030,Atlas Fiber,Voice/UCaaS,2025-06-01,1014.79,1014.79,Active,none
INV000367,CI-0030,Atlas Fiber,Voice/UCaaS,2025-07-01,1014.79,1014.79,Active,none
INV000368,CI-0030,Atlas Fiber,Voice/UCaaS,2025-08-01,1014.79,1014.79,Active,none
INV000369,CI-0030,Atlas Fiber,Voice/UCaaS,2025-09-01,1014.79,1014.79,Active,none
INV000370,CI-0030,Atlas Fiber,Voice/UCaaS,2025-10-01,1014.79,1014.79,Active,none
INV000371,CI-0030,Atlas Fiber,Voice/UCaaS,2025-11-01,1014.79,1014.79,Active,none
INV000372,CI-0030,Atlas Fiber,Voice/UCaaS,2025-12-01,1014.79,1014.79,Active,none
INV000373,CI-0031,Cascade Mobile,Wireless/Mobile,2025-01-01,978.73,978.73,Active,none
INV000374,CI-0031,Cascade Mobile,Wireless/Mobile,2025-02-01,978.73,978.73,Active,none
INV000375,CI-0031,Cascade Mobile,Wireless/Mobile,2025-03-01,978.73,978.73,Active,none
INV000376,CI-0031,Cascade Mobile,Wireless/Mobile,2025-04-01,978.73,978.73,Active,none
INV000377,CI-0031,Cascade Mobile,Wireless/Mobile,2025-05-01,978.73,1957.46,Active,duplicate
INV000378,CI-0031,Cascade Mobile,Wireless/Mobile,2025-06-01,978.73,978.73,Active,ghost_circuit
INV000379,CI-0031,Cascade Mobile,Wireless/Mobile,2025-07-01,978.73,978.73,Active,none
INV000380,CI-0031,Cascade Mobile,Wireless/Mobile,2025-08-01,978.73,978.73,Active,none
INV000381,CI-0031,Cascade Mobile,Wireless/Mobile,2025-09-01,978.73,978.73,Active,none
INV000382,CI-0031,Cascade Mobile,Wireless/Mobile,2025-10-01,978.73,978.73,Active,none
INV000383,CI-0031,Cascade Mobile,Wireless/Mobile,2025-11-01,978.73,978.73,Active,none
INV000384,CI-0031,Cascade Mobile,Wireless/Mobile,2025-12-01,978.73,978.73,Active,none
INV000385,CI-0032,Cascade Mobile,WAN/Circuits,2025-01-01,879.58,879.58,Active,none
INV000386,CI-0032,Cascade Mobile,WAN/Circuits,2025-02-01,879.58,879.58,Active,none
INV000387,CI-0032,Cascade Mobile,WAN/Circuits,2025-03-01,879.58,879.58,Active,none
INV000388,CI-0032,Cascade Mobile,WAN/Circuits,2025-04-01,879.58,879.58,Active,none
INV000389,CI-0032,Cascade Mobile,WAN/Circuits,2025-05-01,879.58,1759.16,Active,duplicate
INV000390,CI-0032,Cascade Mobile,WAN/Circuits,2025-06-01,879.58,879.58,Active,none
INV000391,CI-0032,Cascade Mobile,WAN/Circuits,2025-07-01,879.58,879.58,Active,none
INV000392,CI-0032,Cascade Mobile,WAN/Circuits,2025-08-01,879.58,879.58,Active,none
INV000393,CI-0032,Cascade Mobile,WAN/Circuits,2025-09-01,879.58,879.58,Active,none
INV000394,CI-0032,Cascade Mobile,WAN/Circuits,2025-10-01,879.58,879.58,Active,none
INV000395,CI-0032,Cascade Mobile,WAN/Circuits,2025-11-01,879.58,879.58,Active,none
INV000396,CI-0032,Cascade Mobile,WAN/Circuits,2025-12-01,879.58,879.58,Active,none
INV000397,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-01-01,1056.9,1056.9,Active,none
INV000398,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-02-01,1056.9,1056.9,Active,none
INV000399,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-03-01,1056.9,1056.9,Active,none
INV000400,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-04-01,1056.9,1056.9,Active,none
INV000401,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-05-01,1056.9,1056.9,Active,none
INV000402,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-06-01,1056.9,1056.9,Active,none
INV000403,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-07-01,1056.9,1056.9,Active,none
INV000404,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-08-01,1056.9,1056.9,Active,none
INV000405,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-09-01,1056.9,1056.9,Active,none
INV000406,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-10-01,1056.9,1056.9,Active,none
INV000407,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-11-01,1056.9,1056.9,Active,none
INV000408,CI-0033,NorthStar Telecom,Cloud Connectivity,2025-12-01,1056.9,1056.9,Active,none
INV000409,CI-0034,Cascade Mobile,Contact Center,2025-01-01,1087.23,1087.23,Active,none
INV000410,CI-0034,Cascade Mobile,Contact Center,2025-02-01,1087.23,1087.23,Active,none
INV000411,CI-0034,Cascade Mobile,Contact Center,2025-03-01,1087.23,1087.23,Active,none
INV000412,CI-0034,Cascade Mobile,Contact Center,2025-04-01,1087.23,1087.23,Active,none
INV000413,CI-0034,Cascade Mobile,Contact Center,2025-05-01,1087.23,1087.23,Active,none
INV000414,CI-0034,Cascade Mobile,Contact Center,2025-06-01,1087.23,1087.23,Active,none
INV000415,CI-0034,Cascade Mobile,Contact Center,2025-07-01,1087.23,1087.23,Active,none
INV000416,CI-0034,Cascade Mobile,Contact Center,2025-08-01,1087.23,1087.23,Active,none
INV000417,CI-0034,Cascade Mobile,Contact Center,2025-09-01,1087.23,1087.23,Active,none
INV000418,CI-0034,Cascade Mobile,Contact Center,2025-10-01,1087.23,1087.23,Active,none
INV000419,CI-0034,Cascade Mobile,Contact Center,2025-11-01,1087.23,1087.23,Active,none
INV000420,CI-0034,Cascade Mobile,Contact Center,2025-12-01,1087.23,1087.23,Active,none
INV000421,CI-0035,Cascade Mobile,WAN/Circuits,2025-01-01,987.17,987.17,Active,none
INV000422,CI-0035,Cascade Mobile,WAN/Circuits,2025-02-01,987.17,987.17,Active,none
INV000423,CI-0035,Cascade Mobile,WAN/Circuits,2025-03-01,987.17,987.17,Active,none
INV000424,CI-0035,Cascade Mobile,WAN/Circuits,2025-04-01,987.17,987.17,Active,none
INV000425,CI-0035,Cascade Mobile,WAN/Circuits,2025-05-01,987.17,987.17,Active,none
INV000426,CI-0035,Cascade Mobile,WAN/Circuits,2025-06-01,987.17,987.17,Active,none
INV000427,CI-0035,Cascade Mobile,WAN/Circuits,2025-07-01,987.17,987.17,Active,none
INV000428,CI-0035,Cascade Mobile,WAN/Circuits,2025-08-01,987.17,987.17,Active,none
INV000429,CI-0035,Cascade Mobile,WAN/Circuits,2025-09-01,987.17,987.17,Active,none
INV000430,CI-0035,Cascade Mobile,WAN/Circuits,2025-10-01,987.17,987.17,Active,none
INV000431,CI-0035,Cascade Mobile,WAN/Circuits,2025-11-01,987.17,987.17,Active,none
INV000432,CI-0035,Cascade Mobile,WAN/Circuits,2025-12-01,987.17,987.17,Active,none
INV000433,CI-0036,BlueRidge Comms,Contact Center,2025-01-01,1107.81,1107.81,Active,none
INV000434,CI-0036,BlueRidge Comms,Contact Center,2025-02-01,1107.81,1107.81,Active,none
INV000435,CI-0036,BlueRidge Comms,Contact Center,2025-03-01,1107.81,1107.81,Active,none
INV000436,CI-0036,BlueRidge Comms,Contact Center,2025-04-01,1107.81,1107.81,Active,none
INV000437,CI-0036,BlueRidge Comms,Contact Center,2025-05-01,1107.81,1107.81,Active,none
INV000438,CI-0036,BlueRidge Comms,Contact Center,2025-06-01,1107.81,1107.81,Active,none
INV000439,CI-0036,BlueRidge Comms,Contact Center,2025-07-01,1107.81,1107.81,Active,none
INV000440,CI-0036,BlueRidge Comms,Contact Center,2025-08-01,1107.81,1107.81,Active,none
INV000441,CI-0036,BlueRidge Comms,Contact Center,2025-09-01,1107.81,1107.81,Active,none
INV000442,CI-0036,BlueRidge Comms,Contact Center,2025-10-01,1107.81,1107.81,Active,none
INV000443,CI-0036,BlueRidge Comms,Contact Center,2025-11-01,1107.81,1107.81,Active,none
INV000444,CI-0036,BlueRidge Comms,Contact Center,2025-12-01,1107.81,1107.81,Active,none
INV000445,CI-0037,NorthStar Telecom,Data Center Net,2025-01-01,1249.55,1249.55,Active,none
INV000446,CI-0037,NorthStar Telecom,Data Center Net,2025-02-01,1249.55,1249.55,Active,none
INV000447,CI-0037,NorthStar Telecom,Data Center Net,2025-03-01,1249.55,1249.55,Active,none
INV000448,CI-0037,NorthStar Telecom,Data Center Net,2025-04-01,1249.55,1249.55,Active,none
INV000449,CI-0037,NorthStar Telecom,Data Center Net,2025-05-01,1249.55,1249.55,Active,ghost_circuit
INV000450,CI-0037,NorthStar Telecom,Data Center Net,2025-06-01,1249.55,1249.55,Active,none
INV000451,CI-0037,NorthStar Telecom,Data Center Net,2025-07-01,1249.55,1249.55,Active,none
INV000452,CI-0037,NorthStar Telecom,Data Center Net,2025-08-01,1249.55,1249.55,Active,none
INV000453,CI-0037,NorthStar Telecom,Data Center Net,2025-09-01,1249.55,1249.55,Active,none
INV000454,CI-0037,NorthStar Telecom,Data Center Net,2025-10-01,1249.55,1249.55,Active,none
INV000455,CI-0037,NorthStar Telecom,Data Center Net,2025-11-01,1249.55,1249.55,Active,none
INV000456,CI-0037,NorthStar Telecom,Data Center Net,2025-12-01,1249.55,1249.55,Active,none
INV000457,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-01-01,894.14,894.14,Active,none
INV000458,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-02-01,894.14,894.14,Active,none
INV000459,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-03-01,894.14,894.14,Active,none
INV000460,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-04-01,894.14,894.14,Active,none
INV000461,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-05-01,894.14,894.14,Active,none
INV000462,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-06-01,894.14,894.14,Active,none
INV000463,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-07-01,894.14,894.14,Active,none
INV000464,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-08-01,894.14,894.14,Active,none
INV000465,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-09-01,894.14,894.14,Active,none
INV000466,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-10-01,894.14,894.14,Active,none
INV000467,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-11-01,894.14,894.14,Active,none
INV000468,CI-0038,BlueRidge Comms,Wireless/Mobile,2025-12-01,894.14,894.14,Active,none
INV000469,CI-0039,Atlas Fiber,Cloud Connectivity,2025-01-01,954.19,954.19,Active,none
INV000470,CI-0039,Atlas Fiber,Cloud Connectivity,2025-02-01,954.19,954.19,Active,none
INV000471,CI-0039,Atlas Fiber,Cloud Connectivity,2025-03-01,954.19,954.19,Active,none
INV000472,CI-0039,Atlas Fiber,Cloud Connectivity,2025-04-01,954.19,954.19,Active,none
INV000473,CI-0039,Atlas Fiber,Cloud Connectivity,2025-05-01,954.19,954.19,Active,none
INV000474,CI-0039,Atlas Fiber,Cloud Connectivity,2025-06-01,954.19,954.19,Active,none
INV000475,CI-0039,Atlas Fiber,Cloud Connectivity,2025-07-01,954.19,954.19,Active,none
INV000476,CI-0039,Atlas Fiber,Cloud Connectivity,2025-08-01,954.19,954.19,Active,none
INV000477,CI-0039,Atlas Fiber,Cloud Connectivity,2025-09-01,954.19,954.19,Active,none
INV000478,CI-0039,Atlas Fiber,Cloud Connectivity,2025-10-01,954.19,954.19,Active,none
INV000479,CI-0039,Atlas Fiber,Cloud Connectivity,2025-11-01,954.19,954.19,Active,none
INV000480,CI-0039,Atlas Fiber,Cloud Connectivity,2025-12-01,954.19,954.19,Active,none
INV000493,CI-0041,NorthStar Telecom,Data Center Net,2025-01-01,1131.5,1131.5,Active,none
INV000494,CI-0041,NorthStar Telecom,Data Center Net,2025-02-01,1131.5,1131.5,Active,none
INV000495,CI-0041,NorthStar Telecom,Data Center Net,2025-03-01,1131.5,1131.5,Active,none
INV000496,CI-0041,NorthStar Telecom,Data Center Net,2025-04-01,1131.5,1131.5,Active,none
INV000497,CI-0041,NorthStar Telecom,Data Center Net,2025-05-01,1131.5,1131.5,Active,none
INV000498,CI-0041,NorthStar Telecom,Data Center Net,2025-06-01,1131.5,1131.5,Active,none
INV000499,CI-0041,NorthStar Telecom,Data Center Net,2025-07-01,1131.5,1131.5,Active,none
INV000500,CI-0041,NorthStar Telecom,Data Center Net,2025-08-01,1131.5,1131.5,Active,none
INV000501,CI-0041,NorthStar Telecom,Data Center Net,2025-09-01,1131.5,1131.5,Active,none
INV000502,CI-0041,NorthStar Telecom,Data Center Net,2025-10-01,1131.5,1131.5,Active,none
INV000503,CI-0041,NorthStar Telecom,Data Center Net,2025-11-01,1131.5,1131.5,Active,none
INV000504,CI-0041,NorthStar Telecom,Data Center Net,2025-12-01,1131.5,1131.5,Active,none
INV000505,CI-0042,Atlas Fiber,Data Center Net,2025-01-01,957.74,957.74,Active,none
INV000506,CI-0042,Atlas Fiber,Data Center Net,2025-02-01,957.74,957.74,Active,none
INV000507,CI-0042,Atlas Fiber,Data Center Net,2025-03-01,957.74,957.74,Active,none
INV000508,CI-0042,Atlas Fiber,Data Center Net,2025-04-01,957.74,957.74,Active,none
INV000509,CI-0042,Atlas Fiber,Data Center Net,2025-05-01,957.74,957.74,Active,none
INV000510,CI-0042,Atlas Fiber,Data Center Net,2025-06-01,957.74,957.74,Active,none
INV000511,CI-0042,Atlas Fiber,Data Center Net,2025-07-01,957.74,957.74,Active,none
INV000512,CI-0042,Atlas Fiber,Data Center Net,2025-08-01,957.74,957.74,Active,none
INV000513,CI-0042,Atlas Fiber,Data Center Net,2025-09-01,957.74,957.74,Active,none
INV000514,CI-0042,Atlas Fiber,Data Center Net,2025-10-01,957.74,957.74,Active,none
INV000515,CI-0042,Atlas Fiber,Data Center Net,2025-11-01,957.74,957.74,Active,none
INV000516,CI-0042,Atlas Fiber,Data Center Net,2025-12-01,957.74,957.74,Active,none
INV000529,CI-0044,NorthStar Telecom,WAN/Circuits,2025-01-01,689.27,689.27,Active,none
INV000530,CI-0044,NorthStar Telecom,WAN/Circuits,2025-02-01,689.27,689.27,Active,none
INV000531,CI-0044,NorthStar Telecom,WAN/Circuits,2025-03-01,689.27,689.27,Active,none
INV000532,CI-0044,NorthStar Telecom,WAN/Circuits,2025-04-01,689.27,689.27,Active,none
INV000533,CI-0044,NorthStar Telecom,WAN/Circuits,2025-05-01,689.27,689.27,Active,none
INV000534,CI-0044,NorthStar Telecom,WAN/Circuits,2025-06-01,689.27,689.27,Active,none
INV000535,CI-0044,NorthStar Telecom,WAN/Circuits,2025-07-01,689.27,689.27,Active,none
INV000536,CI-0044,NorthStar Telecom,WAN/Circuits,2025-08-01,689.27,689.27,Active,none
INV000537,CI-0044,NorthStar Telecom,WAN/Circuits,2025-09-01,689.27,689.27,Active,none
INV000538,CI-0044,NorthStar Telecom,WAN/Circuits,2025-10-01,689.27,689.27,Active,none
INV000539,CI-0044,NorthStar Telecom,WAN/Circuits,2025-11-01,689.27,689.27,Active,none
INV000540,CI-0044,NorthStar Telecom,WAN/Circuits,2025-12-01,689.27,689.27,Active,none
INV000589,CI-0049,Cascade Mobile,Data Center Net,2025-01-01,1235.78,1235.78,Active,none
INV000590,CI-0049,Cascade Mobile,Data Center Net,2025-02-01,1235.78,1235.78,Active,none
INV000591,CI-0049,Cascade Mobile,Data Center Net,2025-03-01,1235.78,1235.78,Active,none
INV000592,CI-0049,Cascade Mobile,Data Center Net,2025-04-01,1235.78,1235.78,Active,none
INV000593,CI-0049,Cascade Mobile,Data Center Net,2025-05-01,1235.78,1235.78,Active,none
INV000594,CI-0049,Cascade Mobile,Data Center Net,2025-06-01,1235.78,1235.78,Active,none
INV000595,CI-0049,Cascade Mobile,Data Center Net,2025-07-01,1235.78,1235.78,Active,none
INV000596,CI-0049,Cascade Mobile,Data Center Net,2025-08-01,1235.78,1235.78,Active,none
INV000597,CI-0049,Cascade Mobile,Data Center Net,2025-09-01,1235.78,1235.78,Active,none
INV000598,CI-0049,Cascade Mobile,Data Center Net,2025-10-01,1235.78,1235.78,Active,none
INV000599,CI-0049,Cascade Mobile,Data Center Net,2025-11-01,1235.78,1235.78,Active,none
INV000600,CI-0049,Cascade Mobile,Data Center Net,2025-12-01,1235.78,1235.78,Active,ghost_circuit
INV000601,CI-0050,Atlas Fiber,Data Center Net,2025-01-01,742.42,742.42,Active,none
INV000602,CI-0050,Atlas Fiber,Data Center Net,2025-02-01,742.42,742.42,Active,none
INV000603,CI-0050,Atlas Fiber,Data Center Net,2025-03-01,742.42,742.42,Active,none
INV000604,CI-0050,Atlas Fiber,Data Center Net,2025-04-01,742.42,742.42,Active,none
INV000605,CI-0050,Atlas Fiber,Data Center Net,2025-05-01,742.42,742.42,Active,ghost_circuit
INV000606,CI-0050,Atlas Fiber,Data Center Net,2025-06-01,742.42,742.42,Active,none
INV000607,CI-0050,Atlas Fiber,Data Center Net,2025-07-01,742.42,742.42,Active,none
INV000608,CI-0050,Atlas Fiber,Data Center Net,2025-08-01,742.42,742.42,Active,none
INV000609,CI-0050,Atlas Fiber,Data Center Net,2025-09-01,742.42,742.42,Active,none
INV000610,CI-0050,Atlas Fiber,Data Center Net,2025-10-01,742.42,1484.84,Active,duplicate
INV000611,CI-0050,Atlas Fiber,Data Center Net,2025-11-01,742.42,742.42,Active,none
INV000612,CI-0050,Atlas Fiber,Data Center Net,2025-12-01,742.42,742.42,Active,none
INV000613,CI-0051,Cascade Mobile,Wireless/Mobile,2025-01-01,755.71,755.71,Active,none
INV000614,CI-0051,Cascade Mobile,Wireless/Mobile,2025-02-01,755.71,755.71,Active,none
INV000615,CI-0051,Cascade Mobile,Wireless/Mobile,2025-03-01,755.71,755.71,Active,none
INV000616,CI-0051,Cascade Mobile,Wireless/Mobile,2025-04-01,755.71,755.71,Active,none
INV000617,CI-0051,Cascade Mobile,Wireless/Mobile,2025-05-01,755.71,755.71,Active,none
INV000618,CI-0051,Cascade Mobile,Wireless/Mobile,2025-06-01,755.71,755.71,Active,none
INV000619,CI-0051,Cascade Mobile,Wireless/Mobile,2025-07-01,755.71,755.71,Active,none
INV000620,CI-0051,Cascade Mobile,Wireless/Mobile,2025-08-01,755.71,755.71,Active,none
INV000621,CI-0051,Cascade Mobile,Wireless/Mobile,2025-09-01,755.71,755.71,Active,ghost_circuit
INV000622,CI-0051,Cascade Mobile,Wireless/Mobile,2025-10-01,755.71,755.71,Active,none
INV000623,CI-0051,Cascade Mobile,Wireless/Mobile,2025-11-01,755.71,755.71,Active,none
INV000624,CI-0051,Cascade Mobile,Wireless/Mobile,2025-12-01,755.71,755.71,Active,none
INV000625,CI-0052,Atlas Fiber,Voice/UCaaS,2025-01-01,1171.16,1171.16,Active,none
INV000626,CI-0052,Atlas Fiber,Voice/UCaaS,2025-02-01,1171.16,1171.16,Active,none
INV000627,CI-0052,Atlas Fiber,Voice/UCaaS,2025-03-01,1171.16,1171.16,Active,none
INV000628,CI-0052,Atlas Fiber,Voice/UCaaS,2025-04-01,1171.16,1171.16,Active,none
INV000629,CI-0052,Atlas Fiber,Voice/UCaaS,2025-05-01,1171.16,1171.16,Active,none
INV000630,CI-0052,Atlas Fiber,Voice/UCaaS,2025-06-01,1171.16,1171.16,Active,none
INV000631,CI-0052,Atlas Fiber,Voice/UCaaS,2025-07-01,1171.16,1171.16,Active,none
INV000632,CI-0052,Atlas Fiber,Voice/UCaaS,2025-08-01,1171.16,1171.16,Active,none
INV000633,CI-0052,Atlas Fiber,Voice/UCaaS,2025-09-01,1171.16,1171.16,Active,none
INV000634,CI-0052,Atlas Fiber,Voice/UCaaS,2025-10-01,1171.16,1171.16,Active,none
INV000635,CI-0052,Atlas Fiber,Voice/UCaaS,2025-11-01,1171.16,1171.16,Active,none
INV000636,CI-0052,Atlas Fiber,Voice/UCaaS,2025-12-01,1171.16,1171.16,Active,none
INV000637,CI-0053,Atlas Fiber,Voice/UCaaS,2025-01-01,1204.93,1204.93,Active,none
INV000638,CI-0053,Atlas Fiber,Voice/UCaaS,2025-02-01,1204.93,1204.93,Active,none
INV000639,CI-0053,Atlas Fiber,Voice/UCaaS,2025-03-01,1204.93,1204.93,Active,none
INV000640,CI-0053,Atlas Fiber,Voice/UCaaS,2025-04-01,1204.93,1204.93,Active,none
INV000641,CI-0053,Atlas Fiber,Voice/UCaaS,2025-05-01,1204.93,1204.93,Active,none
INV000642,CI-0053,Atlas Fiber,Voice/UCaaS,2025-06-01,1204.93,1204.93,Active,none
INV000643,CI-0053,Atlas Fiber,Voice/UCaaS,2025-07-01,1204.93,1204.93,Active,none
INV000644,CI-0053,Atlas Fiber,Voice/UCaaS,2025-08-01,1204.93,1204.93,Active,none
INV000645,CI-0053,Atlas Fiber,Voice/UCaaS,2025-09-01,1204.93,1204.93,Active,none
INV000646,CI-0053,Atlas Fiber,Voice/UCaaS,2025-10-01,1204.93,1204.93,Active,none
INV000647,CI-0053,Atlas Fiber,Voice/UCaaS,2025-11-01,1204.93,1204.93,Active,none
INV000648,CI-0053,Atlas Fiber,Voice/UCaaS,2025-12-01,1204.93,1204.93,Active,none
INV000649,CI-0054,NorthStar Telecom,Voice/UCaaS,2025-01-01,763.65,763.65,Active,none
INV000650,CI-0054,NorthStar Telecom,Voice/UCaaS,2025-02-01,763.65,763.65,Active,none
INV000651,CI-0054,NorthStar Telecom,Voice/UCaaS,2025-03-01,763.65,763.65,Active,none
