incident_id,ci_id,service_area,site,vendor,priority,opened,mttr_hours,cost_to_resolve
INC000264,CI-0022,Wireless/Mobile,SITE-13,NorthStar Telecom,P3,2025-02-01,19.3,1997.17
INC000265,CI-0022,Wireless/Mobile,SITE-13,NorthStar Telecom,P4,2025-04-01,37.7,4191.22
INC000266,CI-0022,Wireless/Mobile,SITE-13,NorthStar Telecom,P3,2025-06-01,31.7,3024.62
INC000267,CI-0022,Wireless/Mobile,SITE-13,NorthStar Telecom,P3,2025-06-01,31.4,3130.8
INC000268,CI-0022,Wireless/Mobile,SITE-13,NorthStar Telecom,P2,2025-07-01,10.3,1103.05
INC000269,CI-0022,Wireless/Mobile,SITE-13,NorthStar Telecom,P3,2025-08-01,20.4,1739.89
INC000270,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-01-01,15.8,1676.06
INC000271,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-01-01,51.6,4479.71
INC000272,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-02-01,46.5,4002.6
INC000273,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-02-01,29.9,3286.03
INC000274,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-03-01,28.1,3312.92
INC000275,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-03-01,37.1,3781.53
INC000276,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-03-01,67.9,6141.69
INC000277,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-04-01,42.5,5572.77
INC000278,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-05-01,6.7,646.32
INC000279,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-05-01,43.7,4809.1
INC000280,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-05-01,14.2,1837.61
INC000281,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-05-01,38.0,3263.62
INC000282,CI-0023,Contact Center,SITE-11,Meridian Networks,P1,2025-05-01,6.3,627.81
INC000283,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-06-01,22.2,2695.96
INC000284,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-06-01,18.4,2508.49
INC000285,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-06-01,25.5,3052.19
INC000286,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-06-01,26.3,3093.59
INC000287,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-07-01,19.2,1853.61
INC000288,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-07-01,13.4,1751.06
INC000289,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-07-01,12.5,1106.88
INC000290,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-07-01,21.1,1950.84
INC000291,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-08-01,20.0,2207.55
INC000292,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-08-01,49.6,4946.82
INC000293,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-08-01,17.3,1867.19
INC000294,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-08-01,32.2,4236.89
INC000295,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-08-01,28.7,2816.47
INC000296,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-08-01,54.0,6725.51
INC000297,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-08-01,14.4,1516.98
INC000298,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-08-01,30.0,3865.11
INC000299,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-08-01,35.1,3401.74
INC000300,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-09-01,24.6,3331.2
INC000301,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-09-01,30.4,2734.56
INC000302,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-10-01,29.5,3733.42
INC000303,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-10-01,22.6,3113.46
INC000304,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-10-01,25.4,3541.05
INC000305,CI-0023,Contact Center,SITE-11,Meridian Networks,P2,2025-10-01,11.3,1426.78
INC000306,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-10-01,75.0,9079.05
INC000307,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-10-01,22.5,2023.34
INC000308,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-11-01,28.7,2491.1
INC000309,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-11-01,72.0,6455.04
INC000310,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-11-01,41.3,3668.14
INC000311,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-11-01,33.4,4056.61
INC000312,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-12-01,41.1,5086.61
INC000313,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,20.9,1959.36
INC000314,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,34.4,4511.8
INC000315,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,18.0,1843.41
INC000316,CI-0023,Contact Center,SITE-11,Meridian Networks,P4,2025-12-01,45.7,5724.77
INC000317,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,12.2,1438.02
INC000318,CI-0023,Contact Center,SITE-11,Meridian Networks,P3,2025-12-01,28.6,2849.61
INC000319,CI-0024,Data Center Net,SITE-19,BlueRidge Comms,P4,2025-01-01,56.3,6070.17
INC000320,CI-0024,Data Center Net,SITE-19,BlueRidge Comms,P3,2025-02-01,29.1,2613.02
INC000321,CI-0024,Data Center Net,SITE-19,BlueRidge Comms,P2,2025-03-01,16.2,1581.82
INC000322,CI-0024,Data Center Net,SITE-19,BlueRidge Comms,P3,2025-04-01,13.6,1190.63
INC000323,CI-0025,Cloud Connectivity,SITE-06,Cascade Mobile,P2,2025-05-01,14.8,1654.78
INC000324,CI-0025,Cloud Connectivity,SITE-06,Cascade Mobile,P3,2025-07-01,30.1,3237.62
INC000325,CI-0025,Cloud Connectivity,SITE-06,Cascade Mobile,P4,2025-07-01,53.2,5473.36
INC000326,CI-0025,Cloud Connectivity,SITE-06,Cascade Mobile,P1,2025-07-01,6.9,782.55
INC000327,CI-0025,Cloud Connectivity,SITE-06,Cascade Mobile,P4,2025-08-01,24.8,2909.91
INC000328,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P4,2025-02-01,61.6,5345.67
INC000329,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P3,2025-03-01,38.2,3625.79
INC000330,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P2,2025-03-01,15.3,1547.34
INC000331,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P3,2025-03-01,22.3,2308.8
INC000332,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P2,2025-04-01,14.8,1897.02
INC000333,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P4,2025-05-01,56.2,7319.52
INC000334,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P3,2025-09-01,29.6,3101.41
INC000335,CI-0026,Voice/UCaaS,SITE-20,BlueRidge Comms,P3,2025-12-01,36.9,4489.75
INC000336,CI-0027,Data Center Net,SITE-19,Atlas Fiber,P3,2025-02-01,16.1,2096.73
INC000337,CI-0027,Data Center Net,SITE-19,Atlas Fiber,P3,2025-02-01,36.7,4475.49
INC000338,CI-0027,Data Center Net,SITE-19,Atlas Fiber,P2,2025-05-01,15.5,1746.17
INC000339,CI-0027,Data Center Net,SITE-19,Atlas Fiber,P3,2025-09-01,33.3,3339.85
INC000340,CI-0027,Data Center Net,SITE-19,Atlas Fiber,P3,2025-10-01,26.7,3288.08
INC000341,CI-0027,Data Center Net,SITE-19,Atlas Fiber,P2,2025-11-01,11.7,1341.72
INC000342,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P3,2025-01-01,13.1,1497.53
INC000343,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P3,2025-01-01,35.5,4000.29
INC000344,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P2,2025-05-01,15.3,1889.33
INC000345,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P2,2025-05-01,12.5,1515.1
INC000346,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P4,2025-05-01,29.8,3999.39
INC000347,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P2,2025-06-01,15.1,1553.21
INC000348,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P2,2025-06-01,16.1,1391.29
INC000349,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P4,2025-08-01,45.6,4745.01
INC000350,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P2,2025-12-01,14.5,1618.03
INC000351,CI-0028,Cloud Connectivity,SITE-04,Atlas Fiber,P3,2025-12-01,18.9,1836.31
INC000352,CI-0029,Voice/UCaaS,SITE-04,NorthStar Telecom,P3,2025-03-01,25.9,2503.95
INC000353,CI-0029,Voice/UCaaS,SITE-04,NorthStar Telecom,P3,2025-04-01,23.4,2295.86
INC000354,CI-0029,Voice/UCaaS,SITE-04,NorthStar Telecom,P3,2025-04-01,27.7,2989.88
INC000355,CI-0029,Voice/UCaaS,SITE-04,NorthStar Telecom,P2,2025-09-01,9.9,927.94
INC000356,CI-0029,Voice/UCaaS,SITE-04,NorthStar Telecom,P3,2025-09-01,12.2,1688.46
INC000357,CI-0029,Voice/UCaaS,SITE-04,NorthStar Telecom,P4,2025-10-01,57.2,7983.01
INC000358,CI-0029,Voice/UCaaS,SITE-04,NorthStar Telecom,P3,2025-12-01,36.7,3866.66
INC000359,CI-0030,Voice/UCaaS,SITE-11,Atlas Fiber,P4,2025-07-01,54.5,6897.35
INC000360,CI-0030,Voice/UCaaS,SITE-11,Atlas Fiber,P3,2025-08-01,36.0,4483.83
INC000361,CI-0030,Voice/UCaaS,SITE-11,Atlas Fiber,P2,2025-08-01,14.1,1819.37
INC000362,CI-0030,Voice/UCaaS,SITE-11,Atlas Fiber,P3,2025-10-01,17.1,1973.53
INC000363,CI-0030,Voice/UCaaS,SITE-11,Atlas Fiber,P3,2025-11-01,23.4,3123.55
INC000364,CI-0030,Voice/UCaaS,SITE-11,Atlas Fiber,P2,2025-12-01,15.6,1381.79
INC000365,CI-0030,Voice/UCaaS,SITE-11,Atlas Fiber,P3,2025-12-01,13.4,1528.29
INC000366,CI-0031,Wireless/Mobile,SITE-01,Cascade Mobile,P3,2025-01-01,15.2,1548.59
INC000367,CI-0031,Wireless/Mobile,SITE-01,Cascade Mobile,P3,2025-03-01,24.2,2913.68
INC000368,CI-0031,Wireless/Mobile,SITE-01,Cascade Mobile,P4,2025-03-01,65.5,7354.07
INC000369,CI-0031,Wireless/Mobile,SITE-01,Cascade Mobile,P3,2025-03-01,37.4,3668.72
INC000370,CI-0031,Wireless/Mobile,SITE-01,Cascade Mobile,P4,2025-04-01,69.2,8844.04
INC000371,CI-0031,Wireless/Mobile,SITE-01,Cascade Mobile,P2,2025-04-01,7.8,961.44
INC000372,CI-0031,Wireless/Mobile,SITE-01,Cascade Mobile,P2,2025-09-01,13.2,1159.09
INC000373,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P3,2025-02-01,21.2,2639.92
INC000374,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P3,2025-03-01,32.7,2897.61
INC000375,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P2,2025-04-01,17.9,1930.06
INC000376,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P4,2025-05-01,37.3,3764.49
INC000377,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P4,2025-05-01,45.0,5864.08
INC000378,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P2,2025-05-01,8.9,837.96
INC000379,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P3,2025-09-01,30.0,2582.88
INC000380,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P3,2025-09-01,36.5,3269.12
INC000381,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P4,2025-09-01,34.3,3269.46
INC000382,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P3,2025-11-01,35.1,4101.53
INC000383,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P3,2025-11-01,31.9,4063.92
INC000384,CI-0032,WAN/Circuits,SITE-06,Cascade Mobile,P4,2025-12-01,37.8,5280.66
INC000385,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P4,2025-04-01,60.0,5806.37
INC000386,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P4,2025-06-01,25.9,3165.35
INC000387,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P4,2025-06-01,46.4,3976.07
INC000388,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P2,2025-07-01,8.1,1027.83
INC000389,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P3,2025-10-01,16.4,1798.59
INC000390,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P2,2025-10-01,7.1,646.42
INC000391,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P2,2025-11-01,17.4,1600.0
INC000392,CI-0033,Cloud Connectivity,SITE-09,NorthStar Telecom,P3,2025-12-01,12.6,1072.42
INC000393,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-01-01,25.4,2345.3
INC000394,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-01-01,26.0,3067.21
INC000395,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-02-01,28.3,2423.52
INC000396,CI-0034,Contact Center,SITE-20,Cascade Mobile,P4,2025-02-01,73.8,7412.15
INC000397,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-02-01,32.3,4386.25
INC000398,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-02-01,12.5,1530.47
INC000399,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-03-01,28.9,2758.63
INC000400,CI-0034,Contact Center,SITE-20,Cascade Mobile,P2,2025-04-01,17.3,1915.37
INC000401,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-04-01,25.6,3349.54
INC000402,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-04-01,14.5,1386.92
INC000403,CI-0034,Contact Center,SITE-20,Cascade Mobile,P2,2025-06-01,13.8,1756.05
INC000404,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-06-01,20.0,2493.43
INC000405,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-06-01,19.6,2568.22
INC000406,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-06-01,19.5,2008.18
INC000407,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-06-01,23.2,2173.56
INC000408,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-06-01,30.2,2566.54
INC000409,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-06-01,27.2,2812.6
INC000410,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-07-01,38.2,4040.73
INC000411,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-07-01,26.5,3362.61
INC000412,CI-0034,Contact Center,SITE-20,Cascade Mobile,P4,2025-07-01,51.0,5723.91
INC000413,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-08-01,31.4,2791.28
INC000414,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-08-01,27.4,2644.53
INC000415,CI-0034,Contact Center,SITE-20,Cascade Mobile,P4,2025-08-01,36.1,4740.22
INC000416,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-08-01,27.8,3195.51
INC000417,CI-0034,Contact Center,SITE-20,Cascade Mobile,P4,2025-09-01,33.6,3757.99
INC000418,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-09-01,24.8,2154.05
INC000419,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-09-01,13.3,1438.29
INC000420,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-09-01,29.3,2591.65
INC000421,CI-0034,Contact Center,SITE-20,Cascade Mobile,P2,2025-10-01,10.8,1293.86
INC000422,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-10-01,14.6,1298.5
INC000423,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-10-01,19.8,2416.93
INC000424,CI-0034,Contact Center,SITE-20,Cascade Mobile,P3,2025-10-01,20.3,1960.78
INC000425,CI-0034,Contact Center,SITE-20,Cascade Mobile,P2,2025-11-01,17.0,1577.8
INC000426,CI-0034,Contact Center,SITE-20,Cascade Mobile,P4,2025-12-01,52.0,5136.48
INC000427,CI-0034,Contact Center,SITE-20,Cascade Mobile,P4,2025-12-01,69.7,9133.57
INC000428,CI-0034,Contact Center,SITE-20,Cascade Mobile,P2,2025-12-01,15.2,1882.11
INC000429,CI-0034,Contact Center,SITE-20,Cascade Mobile,P4,2025-12-01,37.9,4862.14
INC000430,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P4,2025-01-01,43.0,4026.43
INC000431,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P3,2025-01-01,33.5,3091.67
INC000432,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P4,2025-02-01,30.1,3389.94
INC000433,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P3,2025-02-01,32.7,3284.04
INC000434,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P2,2025-02-01,15.2,1705.5
INC000435,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P4,2025-03-01,50.8,6506.61
INC000436,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P3,2025-04-01,35.7,3491.87
INC000437,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P4,2025-05-01,35.8,4211.5
INC000438,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P3,2025-06-01,35.2,4310.99
INC000439,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P3,2025-07-01,36.7,4188.76
INC000440,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P3,2025-07-01,34.0,4652.44
INC000441,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P3,2025-10-01,31.7,3625.41
INC000442,CI-0035,WAN/Circuits,SITE-20,Cascade Mobile,P4,2025-12-01,24.2,3141.14
INC000443,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-01-01,50.4,5731.03
INC000444,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-01-01,72.5,8940.29
INC000445,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-01-01,41.4,4044.54
INC000446,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-03-01,13.3,1387.15
INC000447,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-03-01,29.5,3668.38
INC000448,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-04-01,18.3,1962.19
INC000449,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-04-01,30.8,4041.81
INC000450,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-04-01,65.0,7672.18
INC000451,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-04-01,6.3,717.12
INC000452,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-05-01,27.0,2871.84
INC000453,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-05-01,6.1,622.06
INC000454,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-06-01,20.7,1870.42
INC000455,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-06-01,74.3,8106.93
INC000456,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-06-01,12.8,1118.29
INC000457,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-06-01,15.8,1535.73
INC000458,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P1,2025-07-01,5.7,651.51
INC000459,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-08-01,17.3,2123.52
INC000460,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-08-01,19.3,1782.77
INC000461,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P1,2025-08-01,8.6,1014.68
INC000462,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P1,2025-08-01,4.0,406.19
INC000463,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-09-01,75.7,7736.8
INC000464,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-09-01,8.2,977.88
INC000465,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-09-01,14.3,1863.73
INC000466,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-09-01,57.2,6230.63
INC000467,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-09-01,12.7,1188.23
INC000468,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-09-01,20.2,1990.09
INC000469,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-10-01,24.0,2329.56
INC000470,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-10-01,62.4,7521.15
INC000471,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-10-01,45.6,5837.42
INC000472,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-10-01,16.5,2252.3
INC000473,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-11-01,26.9,3483.89
INC000474,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-11-01,36.1,3140.37
INC000475,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-11-01,34.6,4829.89
INC000476,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P1,2025-11-01,4.5,394.36
INC000477,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-11-01,54.6,7182.94
INC000478,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-11-01,56.2,5494.72
INC000479,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P2,2025-11-01,17.4,1716.99
INC000480,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-12-01,57.7,7380.05
INC000481,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P1,2025-12-01,8.6,931.35
INC000482,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-12-01,26.1,3503.44
INC000483,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-12-01,24.1,2448.63
INC000484,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-12-01,20.0,1845.02
INC000485,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P3,2025-12-01,24.0,2580.75
INC000486,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-12-01,46.2,4150.12
INC000487,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-12-01,46.4,5621.78
INC000488,CI-0036,Contact Center,SITE-04,BlueRidge Comms,P4,2025-12-01,64.5,7396.13
INC000489,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P3,2025-02-01,34.9,4502.62
INC000490,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P2,2025-02-01,11.8,1333.79
INC000491,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P3,2025-04-01,20.9,2760.34
INC000492,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P2,2025-05-01,16.6,1984.64
INC000493,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P3,2025-05-01,37.8,3912.37
INC000494,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P4,2025-05-01,55.3,4810.94
INC000495,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P4,2025-05-01,64.2,7731.01
INC000496,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P2,2025-06-01,6.4,596.86
INC000497,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P3,2025-10-01,37.0,5168.01
INC000498,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P4,2025-11-01,33.4,3887.09
INC000499,CI-0037,Data Center Net,SITE-18,NorthStar Telecom,P4,2025-12-01,61.4,6235.73
INC000500,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P2,2025-02-01,7.4,1017.19
INC000501,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P3,2025-04-01,32.5,3542.31
INC000502,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P2,2025-04-01,9.0,1195.31
INC000503,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P2,2025-05-01,12.3,1574.61
INC000504,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P4,2025-07-01,60.0,7298.3
INC000505,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P2,2025-07-01,18.0,1971.21
INC000506,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P3,2025-08-01,37.5,4208.24
INC000507,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P4,2025-10-01,72.4,6442.69
INC000508,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P3,2025-11-01,30.0,3542.9
INC000509,CI-0038,Wireless/Mobile,SITE-02,BlueRidge Comms,P2,2025-11-01,14.6,1510.53
INC000510,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P3,2025-02-01,12.2,1140.43
INC000511,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P2,2025-03-01,18.7,1621.46
INC000512,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P4,2025-05-01,56.9,6944.51
INC000513,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P3,2025-05-01,33.4,3866.71
INC000514,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P3,2025-06-01,13.4,1565.75
INC000515,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P1,2025-06-01,7.7,968.26
INC000516,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P3,2025-06-01,16.4,2189.12
INC000517,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P3,2025-07-01,14.2,1783.8
INC000518,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P2,2025-09-01,9.1,778.85
INC000519,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P2,2025-10-01,16.3,1394.5
INC000520,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P3,2025-10-01,14.8,1743.43
INC000521,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P4,2025-11-01,69.7,9703.39
INC000522,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P4,2025-12-01,29.9,3759.62
INC000523,CI-0039,Cloud Connectivity,SITE-15,Atlas Fiber,P3,2025-12-01,13.6,1372.08
INC000524,CI-0040,WAN/Circuits,SITE-17,Cascade Mobile,P2,2025-06-01,10.2,1117.43
INC000525,CI-0040,WAN/Circuits,SITE-17,Cascade Mobile,P3,2025-08-01,26.6,3516.86
INC000526,CI-0040,WAN/Circuits,SITE-17,Cascade Mobile,P3,2025-11-01,38.0,5307.97
INC000527,CI-0040,WAN/Circuits,SITE-17,Cascade Mobile,P3,2025-12-01,37.1,5048.53
