ci_id,service_area,period,uptime_pct,latency_ms,packet_loss_pct,mtbf_hours
CI-0031,Wireless/Mobile,2025-09-01,99.44,42.1,0.119,1361
CI-0031,Wireless/Mobile,2025-10-01,99.054,49.0,0.324,1653
CI-0031,Wireless/Mobile,2025-11-01,99.89,39.6,0.163,1467
CI-0031,Wireless/Mobile,2025-12-01,99.472,56.1,0.283,1407
CI-0032,WAN/Circuits,2025-01-01,99.74,26.9,0.426,1367
CI-0032,WAN/Circuits,2025-02-01,99.75,43.5,0.258,1518
CI-0032,WAN/Circuits,2025-03-01,99.603,34.5,0.113,1410
CI-0032,WAN/Circuits,2025-04-01,100.0,34.1,0.082,1396
CI-0032,WAN/Circuits,2025-05-01,99.93,40.4,0.284,1448
CI-0032,WAN/Circuits,2025-06-01,99.772,29.9,0.161,1693
CI-0032,WAN/Circuits,2025-07-01,99.862,27.1,0.072,1521
CI-0032,WAN/Circuits,2025-08-01,100.0,19.7,0.242,1224
CI-0032,WAN/Circuits,2025-09-01,99.41,32.1,0.137,1393
CI-0032,WAN/Circuits,2025-10-01,99.602,30.7,0.0,1655
CI-0032,WAN/Circuits,2025-11-01,99.826,41.7,0.0,1559
CI-0032,WAN/Circuits,2025-12-01,99.803,26.8,0.201,1476
CI-0033,Cloud Connectivity,2025-01-01,100.0,50.4,0.0,1998
CI-0033,Cloud Connectivity,2025-02-01,99.325,42.8,0.346,1300
CI-0033,Cloud Connectivity,2025-03-01,99.748,34.1,0.283,1546
CI-0033,Cloud Connectivity,2025-04-01,99.959,35.6,0.175,1719
CI-0033,Cloud Connectivity,2025-05-01,99.774,40.9,0.1,1290
CI-0033,Cloud Connectivity,2025-06-01,99.43,30.0,0.318,1695
CI-0033,Cloud Connectivity,2025-07-01,99.553,46.4,0.405,1548
CI-0033,Cloud Connectivity,2025-08-01,99.353,47.6,0.191,1525
CI-0033,Cloud Connectivity,2025-09-01,99.498,27.9,0.0,1626
CI-0033,Cloud Connectivity,2025-10-01,99.365,59.5,0.037,1248
CI-0033,Cloud Connectivity,2025-11-01,99.753,47.2,0.21,1614
CI-0033,Cloud Connectivity,2025-12-01,99.047,29.6,0.039,1120
CI-0034,Contact Center,2025-01-01,99.635,17.9,0.21,1350
CI-0034,Contact Center,2025-02-01,99.351,39.8,0.663,1595
CI-0034,Contact Center,2025-03-01,99.826,46.6,0.825,1435
CI-0034,Contact Center,2025-04-01,99.753,39.5,0.974,1266
CI-0034,Contact Center,2025-05-01,99.355,42.5,1.228,1159
CI-0034,Contact Center,2025-06-01,99.401,30.3,1.597,1265
CI-0034,Contact Center,2025-07-01,99.341,47.3,1.574,927
CI-0034,Contact Center,2025-08-01,99.906,37.4,1.805,1174
CI-0034,Contact Center,2025-09-01,99.943,42.7,1.895,1233
CI-0034,Contact Center,2025-10-01,99.455,58.4,2.283,636
CI-0034,Contact Center,2025-11-01,99.707,59.7,2.728,1407
CI-0034,Contact Center,2025-12-01,99.294,52.3,2.592,1044
CI-0035,WAN/Circuits,2025-01-01,99.218,29.8,0.099,1679
CI-0035,WAN/Circuits,2025-02-01,99.84,37.2,0.0,1437
CI-0035,WAN/Circuits,2025-03-01,99.376,42.0,0.377,1711
CI-0035,WAN/Circuits,2025-04-01,99.373,13.1,0.0,1784
CI-0035,WAN/Circuits,2025-05-01,99.48,29.0,0.446,1753
CI-0035,WAN/Circuits,2025-06-01,99.607,32.7,0.18,1545
CI-0035,WAN/Circuits,2025-07-01,100.0,38.4,0.309,1733
CI-0035,WAN/Circuits,2025-08-01,99.249,41.0,0.156,996
CI-0035,WAN/Circuits,2025-09-01,98.962,26.9,0.28,1522
CI-0035,WAN/Circuits,2025-10-01,99.655,50.6,0.01,1494
CI-0035,WAN/Circuits,2025-11-01,99.691,29.1,0.204,1180
CI-0035,WAN/Circuits,2025-12-01,100.0,29.5,0.505,1493
CI-0036,Contact Center,2025-01-01,99.908,35.4,0.404,1341
CI-0036,Contact Center,2025-02-01,99.636,39.2,0.499,1391
CI-0036,Contact Center,2025-03-01,99.417,55.9,0.812,1684
CI-0036,Contact Center,2025-04-01,99.541,40.4,0.835,1243
CI-0036,Contact Center,2025-05-01,99.663,51.9,1.275,1568
CI-0036,Contact Center,2025-06-01,99.792,53.0,1.441,1728
CI-0036,Contact Center,2025-07-01,99.454,34.7,1.477,1674
CI-0036,Contact Center,2025-08-01,99.846,39.0,2.054,1304
CI-0036,Contact Center,2025-09-01,100.0,30.1,2.035,1032
CI-0036,Contact Center,2025-10-01,99.008,51.8,2.243,1231
CI-0036,Contact Center,2025-11-01,100.0,41.3,2.428,1065
CI-0036,Contact Center,2025-12-01,99.896,40.5,2.605,1211
CI-0037,Data Center Net,2025-01-01,99.714,18.6,0.016,1800
CI-0037,Data Center Net,2025-02-01,99.721,28.9,0.174,1502
CI-0037,Data Center Net,2025-03-01,99.821,24.1,0.074,1554
CI-0037,Data Center Net,2025-04-01,99.57,39.6,0.016,1571
CI-0037,Data Center Net,2025-05-01,99.927,38.9,0.221,1480
CI-0037,Data Center Net,2025-06-01,99.35,34.4,0.389,1476
CI-0037,Data Center Net,2025-07-01,99.333,31.1,0.23,1425
CI-0037,Data Center Net,2025-08-01,99.746,39.2,0.333,1784
CI-0037,Data Center Net,2025-09-01,99.899,27.5,0.064,1484
CI-0037,Data Center Net,2025-10-01,99.465,25.9,0.134,1405
CI-0037,Data Center Net,2025-11-01,99.398,32.5,0.377,1539
CI-0037,Data Center Net,2025-12-01,100.0,36.4,0.156,1500
CI-0038,Wireless/Mobile,2025-01-01,99.677,38.5,0.512,1330
CI-0038,Wireless/Mobile,2025-02-01,99.858,36.7,0.0,1654
CI-0038,Wireless/Mobile,2025-03-01,99.98,28.1,0.199,1154
CI-0038,Wireless/Mobile,2025-04-01,99.222,43.4,0.13,1278
CI-0038,Wireless/Mobile,2025-05-01,99.669,30.8,0.129,1647
CI-0038,Wireless/Mobile,2025-06-01,99.251,27.8,0.223,1693
CI-0038,Wireless/Mobile,2025-07-01,99.971,29.7,0.341,1343
CI-0038,Wireless/Mobile,2025-08-01,100.0,25.9,0.399,1368
CI-0038,Wireless/Mobile,2025-09-01,100.0,39.7,0.048,1395
CI-0038,Wireless/Mobile,2025-10-01,99.834,43.4,0.189,1508
CI-0038,Wireless/Mobile,2025-11-01,99.828,36.1,0.006,1337
CI-0038,Wireless/Mobile,2025-12-01,99.671,44.7,0.442,1655
CI-0039,Cloud Connectivity,2025-01-01,99.686,41.0,0.1,1469
CI-0039,Cloud Connectivity,2025-02-01,99.353,25.0,0.25,1537
CI-0039,Cloud Connectivity,2025-03-01,99.806,39.4,0.236,1611
CI-0039,Cloud Connectivity,2025-04-01,99.587,38.3,0.091,1573
CI-0039,Cloud Connectivity,2025-05-01,99.801,29.6,0.208,1375
CI-0039,Cloud Connectivity,2025-06-01,99.442,26.0,0.39,1713
CI-0039,Cloud Connectivity,2025-07-01,99.761,50.8,0.172,2106
CI-0039,Cloud Connectivity,2025-08-01,99.532,37.0,0.14,1574
CI-0039,Cloud Connectivity,2025-09-01,99.851,34.1,0.467,1547
CI-0039,Cloud Connectivity,2025-10-01,99.681,27.7,0.263,1473
CI-0039,Cloud Connectivity,2025-11-01,99.418,28.8,0.601,1447
CI-0039,Cloud Connectivity,2025-12-01,99.163,29.4,0.192,1609
CI-0040,WAN/Circuits,2025-01-01,99.766,40.4,0.103,1568
CI-0040,WAN/Circuits,2025-02-01,99.337,30.0,0.062,1262
CI-0040,WAN/Circuits,2025-03-01,99.919,40.5,0.346,1507
CI-0040,WAN/Circuits,2025-04-01,99.833,20.9,0.329,1535
CI-0040,WAN/Circuits,2025-05-01,99.788,38.0,0.052,1200
CI-0040,WAN/Circuits,2025-06-01,99.386,39.5,0.304,1226
CI-0040,WAN/Circuits,2025-07-01,99.306,29.2,0.146,1227
CI-0040,WAN/Circuits,2025-08-01,99.173,28.4,0.213,1263
CI-0040,WAN/Circuits,2025-09-01,99.565,43.5,0.005,1458
CI-0040,WAN/Circuits,2025-10-01,99.907,31.7,0.114,1732
CI-0040,WAN/Circuits,2025-11-01,99.508,43.8,0.264,1431
CI-0040,WAN/Circuits,2025-12-01,99.744,37.6,0.353,1390
CI-0041,Data Center Net,2025-01-01,99.612,34.5,0.306,1294
CI-0041,Data Center Net,2025-02-01,99.905,38.7,0.002,1741
CI-0041,Data Center Net,2025-03-01,100.0,43.0,0.414,1517
CI-0041,Data Center Net,2025-04-01,99.102,20.2,0.238,1381
CI-0041,Data Center Net,2025-05-01,99.326,34.5,0.292,1209
CI-0041,Data Center Net,2025-06-01,99.465,47.1,0.039,1673
CI-0041,Data Center Net,2025-07-01,99.455,39.4,0.365,1648
CI-0041,Data Center Net,2025-08-01,99.873,25.8,0.367,1329
CI-0041,Data Center Net,2025-09-01,99.678,37.1,0.273,1567
CI-0041,Data Center Net,2025-10-01,99.347,24.2,0.331,1537
CI-0041,Data Center Net,2025-11-01,99.945,34.6,0.0,1693
CI-0041,Data Center Net,2025-12-01,99.489,37.7,0.103,1828
CI-0042,Data Center Net,2025-01-01,99.337,32.3,0.216,1281
CI-0042,Data Center Net,2025-02-01,99.699,47.9,0.126,1579
CI-0042,Data Center Net,2025-03-01,98.775,34.7,0.153,1336
CI-0042,Data Center Net,2025-04-01,99.924,32.4,0.173,1424
CI-0042,Data Center Net,2025-05-01,99.025,25.9,0.344,1078
CI-0042,Data Center Net,2025-06-01,99.37,31.8,0.462,1653
CI-0042,Data Center Net,2025-07-01,99.433,45.4,0.089,1701
CI-0042,Data Center Net,2025-08-01,99.192,43.6,0.139,1294
CI-0042,Data Center Net,2025-09-01,99.535,37.2,0.126,1610
CI-0042,Data Center Net,2025-10-01,99.425,40.0,0.266,1487
CI-0042,Data Center Net,2025-11-01,99.468,36.2,0.283,1912
CI-0042,Data Center Net,2025-12-01,99.882,42.8,0.663,1603
CI-0043,Voice/UCaaS,2025-01-01,99.745,40.6,0.049,1411
CI-0043,Voice/UCaaS,2025-02-01,99.448,40.2,0.174,1527
CI-0043,Voice/UCaaS,2025-03-01,99.926,41.9,0.176,1366
CI-0043,Voice/UCaaS,2025-04-01,99.941,41.2,0.0,1437
CI-0043,Voice/UCaaS,2025-05-01,99.65,41.2,0.337,1556
CI-0043,Voice/UCaaS,2025-06-01,99.776,35.5,0.099,1447
CI-0043,Voice/UCaaS,2025-07-01,99.606,34.7,0.0,1420
CI-0043,Voice/UCaaS,2025-08-01,99.617,32.7,0.163,1597
CI-0043,Voice/UCaaS,2025-09-01,99.276,22.0,0.148,1652
CI-0043,Voice/UCaaS,2025-10-01,100.0,41.3,0.0,1453
CI-0043,Voice/UCaaS,2025-11-01,99.677,36.4,0.281,1316
CI-0043,Voice/UCaaS,2025-12-01,99.619,38.4,0.324,1338
CI-0044,WAN/Circuits,2025-01-01,99.496,13.4,0.107,1395
CI-0044,WAN/Circuits,2025-02-01,99.294,36.3,0.192,1048
CI-0044,WAN/Circuits,2025-03-01,99.665,27.6,0.273,1243
CI-0044,WAN/Circuits,2025-04-01,99.609,32.7,0.245,1524
CI-0044,WAN/Circuits,2025-05-01,99.523,22.7,0.0,1383
CI-0044,WAN/Circuits,2025-06-01,99.598,30.1,0.294,1444
CI-0044,WAN/Circuits,2025-07-01,99.31,32.8,0.234,1564
CI-0044,WAN/Circuits,2025-08-01,100.0,29.6,0.189,1585
CI-0044,WAN/Circuits,2025-09-01,99.593,31.0,0.0,1397
CI-0044,WAN/Circuits,2025-10-01,99.278,21.2,0.081,1290
CI-0044,WAN/Circuits,2025-11-01,99.775,39.8,0.064,1447
CI-0044,WAN/Circuits,2025-12-01,99.043,31.0,0.26,1664
CI-0045,Contact Center,2025-01-01,99.386,44.2,0.181,1208
CI-0045,Contact Center,2025-02-01,99.813,50.0,0.691,1408
CI-0045,Contact Center,2025-03-01,98.941,21.3,0.844,1303
CI-0045,Contact Center,2025-04-01,99.268,38.9,1.051,1522
CI-0045,Contact Center,2025-05-01,99.641,49.0,1.243,1268
CI-0045,Contact Center,2025-06-01,99.919,32.2,1.872,1325
CI-0045,Contact Center,2025-07-01,99.714,45.0,1.94,1366
CI-0045,Contact Center,2025-08-01,99.118,52.9,1.816,1188
CI-0045,Contact Center,2025-09-01,99.216,46.7,1.977,1145
CI-0045,Contact Center,2025-10-01,99.515,58.7,2.581,1092
CI-0045,Contact Center,2025-11-01,99.619,41.2,2.658,975
CI-0045,Contact Center,2025-12-01,99.474,52.8,2.619,992
CI-0046,Voice/UCaaS,2025-01-01,99.126,40.6,0.491,1644
CI-0046,Voice/UCaaS,2025-02-01,100.0,28.2,0.235,1311
CI-0046,Voice/UCaaS,2025-03-01,99.532,41.2,0.215,1217
CI-0046,Voice/UCaaS,2025-04-01,99.205,24.0,0.274,1912
CI-0046,Voice/UCaaS,2025-05-01,100.0,19.8,0.413,1687
CI-0046,Voice/UCaaS,2025-06-01,99.136,32.6,0.364,1610
CI-0046,Voice/UCaaS,2025-07-01,99.207,39.9,0.0,1455
CI-0046,Voice/UCaaS,2025-08-01,99.941,35.1,0.125,1677
CI-0046,Voice/UCaaS,2025-09-01,99.892,45.5,0.331,1716
CI-0046,Voice/UCaaS,2025-10-01,99.82,37.1,0.213,1452
CI-0046,Voice/UCaaS,2025-11-01,99.236,27.4,0.158,1548
CI-0046,Voice/UCaaS,2025-12-01,100.0,34.7,0.351,1715
CI-0047,Contact Center,2025-01-01,99.531,40.6,0.372,1722
CI-0047,Contact Center,2025-02-01,99.791,27.1,0.641,1746
CI-0047,Contact Center,2025-03-01,99.546,41.1,0.907,1167
CI-0047,Contact Center,2025-04-01,99.753,27.2,0.939,1548
CI-0047,Contact Center,2025-05-01,99.707,36.7,1.309,1279
CI-0047,Contact Center,2025-06-01,99.604,45.3,1.341,1258
CI-0047,Contact Center,2025-07-01,99.506,28.1,1.52,1521
CI-0047,Contact Center,2025-08-01,99.715,31.1,1.636,1144
CI-0047,Contact Center,2025-09-01,100.0,41.0,2.271,1195
CI-0047,Contact Center,2025-10-01,99.741,32.6,2.424,1016
CI-0047,Contact Center,2025-11-01,99.859,37.7,2.518,1112
CI-0047,Contact Center,2025-12-01,99.554,48.2,2.66,870
CI-0048,Data Center Net,2025-01-01,100.0,43.4,0.086,1613
CI-0048,Data Center Net,2025-02-01,99.377,25.5,0.355,1159
CI-0048,Data Center Net,2025-03-01,99.878,33.0,0.168,1581
CI-0048,Data Center Net,2025-04-01,99.774,28.4,0.308,1522
CI-0048,Data Center Net,2025-05-01,99.223,33.6,0.407,1835
CI-0048,Data Center Net,2025-06-01,99.815,25.5,0.274,1670
CI-0048,Data Center Net,2025-07-01,99.818,41.3,0.254,1485
CI-0048,Data Center Net,2025-08-01,99.417,19.8,0.251,1537
CI-0048,Data Center Net,2025-09-01,99.767,24.3,0.297,1910
CI-0048,Data Center Net,2025-10-01,99.624,34.5,0.246,1906
CI-0048,Data Center Net,2025-11-01,99.293,36.6,0.08,1390
CI-0048,Data Center Net,2025-12-01,99.585,45.8,0.47,1589
CI-0049,Data Center Net,2025-01-01,99.487,54.9,0.136,1385
CI-0049,Data Center Net,2025-02-01,99.068,46.2,0.345,1983
CI-0049,Data Center Net,2025-03-01,99.183,46.7,0.211,1661
CI-0049,Data Center Net,2025-04-01,99.106,46.7,0.318,1492
CI-0049,Data Center Net,2025-05-01,99.794,28.9,0.113,1407
CI-0049,Data Center Net,2025-06-01,99.044,41.9,0.379,1359
CI-0049,Data Center Net,2025-07-01,99.704,32.9,0.249,1374
CI-0049,Data Center Net,2025-08-01,99.335,43.4,0.19,1904
CI-0049,Data Center Net,2025-09-01,99.614,27.6,0.384,1626
CI-0049,Data Center Net,2025-10-01,99.818,44.5,0.102,1474
CI-0049,Data Center Net,2025-11-01,99.549,24.7,0.16,1767
CI-0049,Data Center Net,2025-12-01,99.671,24.2,0.0,1832
CI-0050,Data Center Net,2025-01-01,99.573,29.8,0.159,1204
CI-0050,Data Center Net,2025-02-01,100.0,31.9,0.405,1510
CI-0050,Data Center Net,2025-03-01,100.0,37.1,0.328,1643
CI-0050,Data Center Net,2025-04-01,99.787,37.8,0.165,1883
CI-0050,Data Center Net,2025-05-01,99.328,35.0,0.202,1580
CI-0050,Data Center Net,2025-06-01,99.471,37.5,0.175,1183
CI-0050,Data Center Net,2025-07-01,99.603,26.2,0.0,1527
CI-0050,Data Center Net,2025-08-01,99.746,39.2,0.285,1113
CI-0050,Data Center Net,2025-09-01,99.192,50.8,0.043,1622
CI-0050,Data Center Net,2025-10-01,99.394,35.6,0.105,1612
CI-0050,Data Center Net,2025-11-01,99.641,31.4,0.042,1553
CI-0050,Data Center Net,2025-12-01,99.236,38.4,0.594,1770
CI-0051,Wireless/Mobile,2025-01-01,99.816,34.3,0.0,1235
CI-0051,Wireless/Mobile,2025-02-01,99.985,28.7,0.095,1466
CI-0051,Wireless/Mobile,2025-03-01,99.281,25.2,0.192,1321
CI-0051,Wireless/Mobile,2025-04-01,99.378,28.8,0.278,1453
CI-0051,Wireless/Mobile,2025-05-01,99.546,39.8,0.179,1444
CI-0051,Wireless/Mobile,2025-06-01,99.741,40.3,0.178,1516
CI-0051,Wireless/Mobile,2025-07-01,99.365,28.1,0.315,1588
CI-0051,Wireless/Mobile,2025-08-01,99.737,37.2,0.207,1639
CI-0051,Wireless/Mobile,2025-09-01,99.881,42.3,0.185,1777
CI-0051,Wireless/Mobile,2025-10-01,99.669,40.1,0.242,1549
CI-0051,Wireless/Mobile,2025-11-01,99.379,40.6,0.627,1425
CI-0051,Wireless/Mobile,2025-12-01,99.621,31.4,0.127,1808
CI-0052,Voice/UCaaS,2025-01-01,99.398,31.2,0.0,1348
CI-0052,Voice/UCaaS,2025-02-01,99.087,40.1,0.62,1426
CI-0052,Voice/UCaaS,2025-03-01,99.1,42.2,0.091,1759
CI-0052,Voice/UCaaS,2025-04-01,99.515,29.9,0.173,1651
CI-0052,Voice/UCaaS,2025-05-01,99.532,31.0,0.17,1245
CI-0052,Voice/UCaaS,2025-06-01,99.719,20.7,0.133,1651
CI-0052,Voice/UCaaS,2025-07-01,99.691,39.7,0.19,1733
CI-0052,Voice/UCaaS,2025-08-01,99.877,38.6,0.339,1650
CI-0052,Voice/UCaaS,2025-09-01,99.468,24.2,0.263,1609
CI-0052,Voice/UCaaS,2025-10-01,99.927,27.5,0.064,1591
CI-0052,Voice/UCaaS,2025-11-01,99.579,19.9,0.256,1129
CI-0052,Voice/UCaaS,2025-12-01,99.316,45.8,0.474,1256
CI-0053,Voice/UCaaS,2025-01-01,99.501,35.3,0.467,1401
CI-0053,Voice/UCaaS,2025-02-01,99.457,47.4,0.144,1644
CI-0053,Voice/UCaaS,2025-03-01,99.157,33.6,0.0,1288
CI-0053,Voice/UCaaS,2025-04-01,99.852,34.6,0.152,1350
CI-0053,Voice/UCaaS,2025-05-01,99.534,37.4,0.347,974
CI-0053,Voice/UCaaS,2025-06-01,99.35,36.3,0.185,1580
CI-0053,Voice/UCaaS,2025-07-01,99.68,32.6,0.121,1450
CI-0053,Voice/UCaaS,2025-08-01,99.945,29.1,0.191,1536
CI-0053,Voice/UCaaS,2025-09-01,100.0,32.6,0.344,1746
CI-0053,Voice/UCaaS,2025-10-01,99.581,33.3,0.151,1448
CI-0053,Voice/UCaaS,2025-11-01,99.856,36.8,0.235,1274
CI-0053,Voice/UCaaS,2025-12-01,99.31,52.1,0.173,1345
CI-0054,Voice/UCaaS,2025-01-01,100.0,37.3,0.287,1472
CI-0054,Voice/UCaaS,2025-02-01,99.504,33.6,0.0,1482
CI-0054,Voice/UCaaS,2025-03-01,99.689,49.8,0.213,1033
CI-0054,Voice/UCaaS,2025-04-01,99.572,56.9,0.33,1337
CI-0054,Voice/UCaaS,2025-05-01,99.777,29.1,0.0,1430
CI-0054,Voice/UCaaS,2025-06-01,99.627,20.0,0.028,1502
CI-0054,Voice/UCaaS,2025-07-01,99.478,38.2,0.018,1642
CI-0054,Voice/UCaaS,2025-08-01,99.245,48.1,0.0,1281
CI-0054,Voice/UCaaS,2025-09-01,99.725,48.3,0.247,1612
CI-0054,Voice/UCaaS,2025-10-01,99.605,26.8,0.126,1257
CI-0054,Voice/UCaaS,2025-11-01,99.216,38.2,0.032,1563
CI-0054,Voice/UCaaS,2025-12-01,99.209,37.4,0.127,1781
CI-0055,WAN/Circuits,2025-01-01,99.697,44.9,0.087,1511
CI-0055,WAN/Circuits,2025-02-01,99.306,31.7,0.161,1354
CI-0055,WAN/Circuits,2025-03-01,99.235,23.7,0.0,1288
CI-0055,WAN/Circuits,2025-04-01,99.788,22.2,0.0,1858
CI-0055,WAN/Circuits,2025-05-01,99.409,37.6,0.296,1632
CI-0055,WAN/Circuits,2025-06-01,99.143,33.2,0.0,1989
CI-0055,WAN/Circuits,2025-07-01,99.122,26.6,0.044,1200
CI-0055,WAN/Circuits,2025-08-01,100.0,54.4,0.129,1235
CI-0055,WAN/Circuits,2025-09-01,98.929,33.0,0.153,1369
CI-0055,WAN/Circuits,2025-10-01,99.666,38.2,0.248,1436
CI-0055,WAN/Circuits,2025-11-01,99.27,40.3,0.202,1677
CI-0055,WAN/Circuits,2025-12-01,99.837,23.6,0.0,1348
CI-0056,Cloud Connectivity,2025-01-01,99.283,41.0,0.253,1719
CI-0056,Cloud Connectivity,2025-02-01,99.719,36.7,0.38,1593
CI-0056,Cloud Connectivity,2025-03-01,99.62,46.8,0.217,1439
CI-0056,Cloud Connectivity,2025-04-01,99.349,40.6,0.386,1489
CI-0056,Cloud Connectivity,2025-05-01,99.992,19.2,0.192,1491
CI-0056,Cloud Connectivity,2025-06-01,99.382,54.1,0.19,1418
CI-0056,Cloud Connectivity,2025-07-01,99.608,19.0,0.086,1696
CI-0056,Cloud Connectivity,2025-08-01,99.411,28.4,0.396,1768
CI-0056,Cloud Connectivity,2025-09-01,99.755,31.4,0.164,1339
CI-0056,Cloud Connectivity,2025-10-01,99.302,26.6,0.107,1293
CI-0056,Cloud Connectivity,2025-11-01,99.131,36.8,0.235,1840
CI-0056,Cloud Connectivity,2025-12-01,99.399,37.4,0.247,1449
CI-0057,WAN/Circuits,2025-01-01,99.823,41.2,0.249,1448
CI-0057,WAN/Circuits,2025-02-01,99.493,24.1,0.079,1375
CI-0057,WAN/Circuits,2025-03-01,99.263,38.5,0.379,1318
CI-0057,WAN/Circuits,2025-04-01,99.685,26.7,0.154,1361
CI-0057,WAN/Circuits,2025-05-01,99.781,29.6,0.352,1450
CI-0057,WAN/Circuits,2025-06-01,99.405,25.0,0.238,1679
CI-0057,WAN/Circuits,2025-07-01,99.682,52.9,0.414,1438
CI-0057,WAN/Circuits,2025-08-01,99.505,38.8,0.074,1733
CI-0057,WAN/Circuits,2025-09-01,99.708,37.1,0.303,1844
CI-0057,WAN/Circuits,2025-10-01,99.651,34.1,0.426,1693
CI-0057,WAN/Circuits,2025-11-01,99.504,35.0,0.229,1572
CI-0057,WAN/Circuits,2025-12-01,99.193,22.7,0.067,1307
CI-0058,Data Center Net,2025-01-01,99.407,40.1,0.175,1539
CI-0058,Data Center Net,2025-02-01,99.233,31.3,0.288,1618
CI-0058,Data Center Net,2025-03-01,99.383,36.3,0.53,1496
CI-0058,Data Center Net,2025-04-01,99.392,33.6,0.214,1469
CI-0058,Data Center Net,2025-05-01,99.591,23.5,0.056,1470
CI-0058,Data Center Net,2025-06-01,99.55,30.5,0.173,1512
CI-0058,Data Center Net,2025-07-01,99.867,34.2,0.26,1391
CI-0058,Data Center Net,2025-08-01,99.772,38.0,0.33,1642
CI-0058,Data Center Net,2025-09-01,99.777,34.2,0.237,1712
CI-0058,Data Center Net,2025-10-01,99.404,30.0,0.227,1583
CI-0058,Data Center Net,2025-11-01,99.353,34.4,0.186,1056
CI-0058,Data Center Net,2025-12-01,99.534,33.7,0.176,1783
CI-0059,Data Center Net,2025-01-01,99.235,28.4,0.0,1403
CI-0059,Data Center Net,2025-02-01,99.481,30.9,0.366,1672
CI-0059,Data Center Net,2025-03-01,99.623,32.0,0.354,1496
CI-0059,Data Center Net,2025-04-01,99.355,21.3,0.134,1650
CI-0059,Data Center Net,2025-05-01,100.0,35.5,0.085,1263
CI-0059,Data Center Net,2025-06-01,99.766,20.9,0.283,1663
CI-0059,Data Center Net,2025-07-01,99.731,33.2,0.285,1534
CI-0059,Data Center Net,2025-08-01,99.367,49.8,0.147,1655
CI-0059,Data Center Net,2025-09-01,98.874,45.2,0.42,1505
CI-0059,Data Center Net,2025-10-01,99.768,39.5,0.104,1609
CI-0059,Data Center Net,2025-11-01,99.357,30.1,0.369,1694
CI-0059,Data Center Net,2025-12-01,99.388,29.1,0.103,1646
CI-0060,Contact Center,2025-01-01,99.3,38.7,0.52,1440
CI-0060,Contact Center,2025-02-01,99.903,34.2,0.585,1221
CI-0060,Contact Center,2025-03-01,99.905,31.4,0.877,1360
CI-0060,Contact Center,2025-04-01,99.284,33.5,1.241,1373
CI-0060,Contact Center,2025-05-01,99.297,41.6,1.22,1982
CI-0060,Contact Center,2025-06-01,99.686,37.0,1.663,881
CI-0060,Contact Center,2025-07-01,99.628,56.8,1.641,861
CI-0060,Contact Center,2025-08-01,99.481,53.3,1.923,998
CI-0060,Contact Center,2025-09-01,99.394,38.0,2.129,1392
CI-0060,Contact Center,2025-10-01,99.916,47.0,2.084,817
CI-0060,Contact Center,2025-11-01,99.76,33.4,2.458,1102
CI-0060,Contact Center,2025-12-01,99.259,36.8,2.686,1100
CI-0061,Data Center Net,2025-01-01,99.918,39.9,0.211,1350
CI-0061,Data Center Net,2025-02-01,99.279,30.9,0.261,1567
CI-0061,Data Center Net,2025-03-01,98.97,28.7,0.381,1515
CI-0061,Data Center Net,2025-04-01,99.175,53.8,0.196,1576
CI-0061,Data Center Net,2025-05-01,99.72,32.1,0.091,1924
CI-0061,Data Center Net,2025-06-01,99.901,41.6,0.286,1299
CI-0061,Data Center Net,2025-07-01,99.983,28.3,0.242,1172
CI-0061,Data Center Net,2025-08-01,98.988,37.5,0.079,1102
CI-0061,Data Center Net,2025-09-01,99.762,52.0,0.408,1448
CI-0061,Data Center Net,2025-10-01,99.603,42.1,0.368,1431
CI-0061,Data Center Net,2025-11-01,99.61,37.4,0.283,1473
CI-0061,Data Center Net,2025-12-01,99.564,46.0,0.381,1595
CI-0062,Voice/UCaaS,2025-01-01,100.0,31.9,0.443,1608
CI-0062,Voice/UCaaS,2025-02-01,100.0,25.5,0.097,1583
CI-0062,Voice/UCaaS,2025-03-01,99.719,50.6,0.1,1680
CI-0062,Voice/UCaaS,2025-04-01,99.949,40.6,0.056,1781
CI-0062,Voice/UCaaS,2025-05-01,99.969,39.8,0.231,1545
CI-0062,Voice/UCaaS,2025-06-01,99.576,40.1,0.205,1330
CI-0062,Voice/UCaaS,2025-07-01,99.285,29.0,0.233,1494
CI-0062,Voice/UCaaS,2025-08-01,99.665,39.0,0.106,1793
CI-0062,Voice/UCaaS,2025-09-01,99.52,31.5,0.272,1132
CI-0062,Voice/UCaaS,2025-10-01,99.363,42.8,0.0,1723
CI-0062,Voice/UCaaS,2025-11-01,100.0,32.0,0.244,1723
CI-0062,Voice/UCaaS,2025-12-01,99.46,41.9,0.099,1404
CI-0063,Contact Center,2025-01-01,99.36,38.6,0.582,1421
CI-0063,Contact Center,2025-02-01,99.219,28.0,0.676,1785
CI-0063,Contact Center,2025-03-01,99.718,34.4,0.94,1327
CI-0063,Contact Center,2025-04-01,99.487,30.7,1.245,825
CI-0063,Contact Center,2025-05-01,99.839,35.5,1.18,1630
CI-0063,Contact Center,2025-06-01,99.386,34.6,1.43,1332
CI-0063,Contact Center,2025-07-01,99.467,28.2,1.528,1464
CI-0063,Contact Center,2025-08-01,99.622,45.3,1.827,1034
CI-0063,Contact Center,2025-09-01,100.0,41.0,2.008,1344
